short_id,downtime_start_week,error_week,error_code,error_message,error_category,prior_error_week,prior_error_code,prior_error_message,prior_error_category
CPP01,2024-07-15,2024-07-08,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,,,,
CPP01,2024-07-22,2024-07-15,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-07-08,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP01,2024-07-29,2024-07-15,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-07-08,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP01,2024-08-05,2024-07-15,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-07-08,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP01,2024-08-12,2024-07-15,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-07-08,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP01,2024-08-19,2024-07-15,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-07-08,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP01,2024-08-26,2024-08-19,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-07-15,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP02,2024-07-01,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-06,148.0,err=( 148) calibration to do err=( 148),Calibration Issue
CPP02,2024-07-08,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-06,148.0,err=( 148) calibration to do err=( 148),Calibration Issue
CPP02,2024-07-15,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-06,148.0,err=( 148) calibration to do err=( 148),Calibration Issue
CPP02,2024-07-22,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-06,148.0,err=( 148) calibration to do err=( 148),Calibration Issue
CPP02,2024-07-29,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-06,148.0,err=( 148) calibration to do err=( 148),Calibration Issue
CPP02,2024-08-05,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-06,148.0,err=( 148) calibration to do err=( 148),Calibration Issue
CPP02,2024-08-12,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-06,148.0,err=( 148) calibration to do err=( 148),Calibration Issue
CPP02,2024-08-19,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-06,148.0,err=( 148) calibration to do err=( 148),Calibration Issue
CPP02,2024-08-26,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-06,148.0,err=( 148) calibration to do err=( 148),Calibration Issue
CPP02,2024-09-02,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-06,148.0,err=( 148) calibration to do err=( 148),Calibration Issue
CPP02,2024-09-09,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-06,148.0,err=( 148) calibration to do err=( 148),Calibration Issue
CPP02,2024-09-16,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-06,148.0,err=( 148) calibration to do err=( 148),Calibration Issue
CPP02,2024-11-04,2024-10-21,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP02,2024-11-11,2024-10-21,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP02,2024-11-18,2024-10-21,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP02,2024-11-25,2024-10-21,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP02,2024-12-02,2024-10-21,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP02,2024-12-09,2024-10-21,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP02,2024-12-16,2024-10-21,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP02,2024-12-23,2024-10-21,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP02,2024-12-30,2024-10-21,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP02,2025-01-06,2024-10-21,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP02,2025-01-13,2024-10-21,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP02,2025-01-20,2024-10-21,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP02,2025-01-27,2024-10-21,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP02,2025-02-03,2024-10-21,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP02,2025-02-10,2024-10-21,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP02,2025-02-17,2024-10-21,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP02,2025-02-24,2024-10-21,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP02,2025-03-03,2024-10-21,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP02,2025-03-10,2024-10-21,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP02,2025-03-17,2024-10-21,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP02,2025-03-24,2024-10-21,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP03,2024-04-08,2024-04-01,152.0,err=( 152) printer err=( 152),Hardware Alert,,,,
CPP03,2024-04-15,2024-04-01,152.0,err=( 152) printer err=( 152),Hardware Alert,,,,
CPP03,2024-04-22,2024-04-01,152.0,err=( 152) printer err=( 152),Hardware Alert,,,,
CPP03,2024-04-29,2024-04-01,152.0,err=( 152) printer err=( 152),Hardware Alert,,,,
CPP03,2024-07-01,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-06,148.0,err=( 148) calibration to do err=( 148),Calibration Issue
CPP03,2024-07-08,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-06,148.0,err=( 148) calibration to do err=( 148),Calibration Issue
CPP03,2024-07-15,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-06,148.0,err=( 148) calibration to do err=( 148),Calibration Issue
CPP03,2024-07-22,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-06,148.0,err=( 148) calibration to do err=( 148),Calibration Issue
CPP03,2024-07-29,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-06,148.0,err=( 148) calibration to do err=( 148),Calibration Issue
CPP03,2024-08-05,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-06,148.0,err=( 148) calibration to do err=( 148),Calibration Issue
CPP03,2024-08-12,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-06,148.0,err=( 148) calibration to do err=( 148),Calibration Issue
CPP03,2024-08-19,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-06,148.0,err=( 148) calibration to do err=( 148),Calibration Issue
CPP03,2024-08-26,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-06,148.0,err=( 148) calibration to do err=( 148),Calibration Issue
CPP03,2024-09-02,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue,2024-05-06,148.0,err=( 148) calibration to do err=( 148),Calibration Issue
CPP03,2024-10-28,2024-10-21,75.0,err=( 75) ambient temperature err=( 75),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP03,2024-11-04,2024-10-21,75.0,err=( 75) ambient temperature err=( 75),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP03,2024-11-11,2024-10-21,75.0,err=( 75) ambient temperature err=( 75),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP03,2024-11-18,2024-10-21,75.0,err=( 75) ambient temperature err=( 75),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP03,2024-11-25,2024-10-21,75.0,err=( 75) ambient temperature err=( 75),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP03,2024-12-02,2024-10-21,75.0,err=( 75) ambient temperature err=( 75),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP03,2024-12-09,2024-10-21,75.0,err=( 75) ambient temperature err=( 75),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP03,2024-12-16,2024-10-21,75.0,err=( 75) ambient temperature err=( 75),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP03,2024-12-23,2024-10-21,75.0,err=( 75) ambient temperature err=( 75),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP03,2024-12-30,2024-10-21,75.0,err=( 75) ambient temperature err=( 75),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP03,2025-01-06,2024-10-21,75.0,err=( 75) ambient temperature err=( 75),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP03,2025-01-13,2024-10-21,75.0,err=( 75) ambient temperature err=( 75),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP03,2025-01-20,2024-10-21,75.0,err=( 75) ambient temperature err=( 75),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP03,2025-01-27,2024-10-21,75.0,err=( 75) ambient temperature err=( 75),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP03,2025-02-03,2024-10-21,75.0,err=( 75) ambient temperature err=( 75),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP03,2025-02-10,2024-10-21,75.0,err=( 75) ambient temperature err=( 75),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP03,2025-02-17,2024-10-21,75.0,err=( 75) ambient temperature err=( 75),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP03,2025-02-24,2024-10-21,75.0,err=( 75) ambient temperature err=( 75),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP03,2025-03-03,2024-10-21,75.0,err=( 75) ambient temperature err=( 75),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP03,2025-03-10,2024-10-21,75.0,err=( 75) ambient temperature err=( 75),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP03,2025-03-17,2024-10-21,75.0,err=( 75) ambient temperature err=( 75),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
CPP03,2025-03-24,2024-10-21,75.0,err=( 75) ambient temperature err=( 75),Power Supply Issue,2024-05-13,69.0,err=( 69) no head communication err=( 69),Power Supply Issue
MPP02,2024-06-03,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-06-10,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-06-17,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-06-24,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-07-01,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-07-08,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-07-15,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-07-22,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-07-29,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-08-05,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-08-12,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-08-19,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-08-26,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-09-02,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-09-09,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-09-16,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-09-23,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-09-30,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-10-07,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-10-14,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-10-21,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-10-28,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-11-04,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-11-11,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-11-18,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-11-25,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-12-02,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-12-09,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-12-16,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-12-23,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2024-12-30,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2025-01-06,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2025-01-13,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2025-01-20,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2025-01-27,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2025-02-03,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2025-02-10,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2025-02-17,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2025-02-24,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2025-03-03,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2025-03-10,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2025-03-17,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
MPP02,2025-03-24,2024-05-20,148.0,err=( 148) calibration to do err=( 148),Calibration Issue,2024-05-20,71.0,err=( 71) sample temperature err=( 71),Heating System Issue
OD03,2023-11-13,2023-10-30,39.0,max. heating temp. r,Heating System Issue,2023-10-30,76.0,no error message,Unknown Issue
OD03,2023-11-20,2023-10-30,39.0,max. heating temp. r,Heating System Issue,2023-10-30,76.0,no error message,Unknown Issue
OD04,2024-04-22,2024-04-01,22.0,follower1 light barr,Sensor Issue,2024-04-01,21.0,drops per volume,Process Issue
OD04,2024-05-13,2024-05-06,29.0,door,Door Opened,2024-05-06,76.0,no error message,Unknown Issue
OD04,2024-05-20,2024-05-13,76.0,no error message,Unknown Issue,2024-05-13,11.0,vapor temperature,Process Issue
OD04,2024-05-27,2024-05-13,76.0,no error message,Unknown Issue,2024-05-13,11.0,vapor temperature,Process Issue
OD04,2024-06-03,2024-05-27,39.0,max. heating temp. r,Heating System Issue,2024-05-27,39.0,max. heating temp. r,Heating System Issue
OD04,2024-06-10,2024-06-03,29.0,door,Door Opened,2024-06-03,39.0,max. heating temp. r,Heating System Issue
OD04,2024-06-17,2024-06-10,23.0,follower2 light barr,Sensor Issue,2024-06-10,77.0,no error message,Unknown Issue
OD04,2024-06-24,2024-06-17,29.0,door,Door Opened,2024-06-17,30.0,distillation rate,Calibration Issue
OD04,2024-07-01,2024-06-24,40.0,max. heat. temp. rea,Heating System Issue,2024-06-24,11.0,vapor temperature,Process Issue
OD04,2024-07-08,2024-07-01,29.0,door,Door Opened,2024-07-01,76.0,no error message,Unknown Issue
OD04,2024-07-29,2024-07-15,76.0,no error message,Unknown Issue,2024-07-15,40.0,max. heat. temp. rea,Heating System Issue
OD04,2024-10-07,2024-09-30,21.0,drops per volume,Process Issue,2024-09-30,39.0,max. heating temp. r,Heating System Issue
OD04,2024-10-21,2024-10-07,76.0,no error message,Unknown Issue,2024-10-07,29.0,door,Door Opened
OD04,2024-10-28,2024-10-07,76.0,no error message,Unknown Issue,2024-10-07,29.0,door,Door Opened
OD04,2024-11-04,2024-10-07,76.0,no error message,Unknown Issue,2024-10-07,29.0,door,Door Opened
OD04,2024-11-11,2024-10-07,76.0,no error message,Unknown Issue,2024-10-07,29.0,door,Door Opened
OD04,2024-11-18,2024-10-07,76.0,no error message,Unknown Issue,2024-10-07,29.0,door,Door Opened
OD04,2024-11-25,2024-10-07,76.0,no error message,Unknown Issue,2024-10-07,29.0,door,Door Opened
OD04,2024-12-02,2024-10-07,76.0,no error message,Unknown Issue,2024-10-07,29.0,door,Door Opened
OD04,2024-12-09,2024-10-07,76.0,no error message,Unknown Issue,2024-10-07,29.0,door,Door Opened
OD04,2024-12-16,2024-10-07,76.0,no error message,Unknown Issue,2024-10-07,29.0,door,Door Opened
OD04,2024-12-23,2024-10-07,76.0,no error message,Unknown Issue,2024-10-07,29.0,door,Door Opened
OD04,2024-12-30,2024-10-07,76.0,no error message,Unknown Issue,2024-10-07,29.0,door,Door Opened
OD04,2025-01-06,2024-10-07,76.0,no error message,Unknown Issue,2024-10-07,29.0,door,Door Opened
OD04,2025-01-13,2024-10-07,76.0,no error message,Unknown Issue,2024-10-07,29.0,door,Door Opened
OD04,2025-01-20,2024-10-07,76.0,no error message,Unknown Issue,2024-10-07,29.0,door,Door Opened
OD04,2025-01-27,2024-10-07,76.0,no error message,Unknown Issue,2024-10-07,29.0,door,Door Opened
OD04,2025-02-03,2024-10-07,76.0,no error message,Unknown Issue,2024-10-07,29.0,door,Door Opened
OD04,2025-02-10,2024-10-07,76.0,no error message,Unknown Issue,2024-10-07,29.0,door,Door Opened
OD04,2025-02-24,2024-10-07,76.0,no error message,Unknown Issue,2024-10-07,29.0,door,Door Opened
OD04,2025-03-03,2024-10-07,76.0,no error message,Unknown Issue,2024-10-07,29.0,door,Door Opened
OD04,2025-03-10,2024-10-07,76.0,no error message,Unknown Issue,2024-10-07,29.0,door,Door Opened
OD04,2025-03-17,2024-10-07,76.0,no error message,Unknown Issue,2024-10-07,29.0,door,Door Opened
OD04,2025-03-24,2024-10-07,76.0,no error message,Unknown Issue,2024-10-07,29.0,door,Door Opened
OD05,2024-02-05,2024-01-29,39.0,max. heating temp. r,Heating System Issue,2024-01-29,26.0,initial boiling poin,Calibration Issue
OD05,2024-03-18,2024-03-11,39.0,max. heating temp. r,Heating System Issue,2024-03-11,21.0,drops per volume,Process Issue
OD05,2024-05-06,2024-04-08,0.0,fire,Safety Hazard,2024-04-08,30.0,distillation rate,Calibration Issue
OD05,2024-05-13,2024-04-08,0.0,fire,Safety Hazard,2024-04-08,30.0,distillation rate,Calibration Issue
OD05,2024-05-20,2024-04-08,0.0,fire,Safety Hazard,2024-04-08,30.0,distillation rate,Calibration Issue
OD05,2024-05-27,2024-04-08,0.0,fire,Safety Hazard,2024-04-08,30.0,distillation rate,Calibration Issue
OD05,2024-07-15,2024-07-08,77.0,no error message,Unknown Issue,2024-07-08,11.0,vapor temperature,Process Issue
OD05,2024-10-07,2024-09-23,26.0,initial boiling poin,Calibration Issue,2024-09-23,21.0,drops per volume,Process Issue
OD05,2024-10-21,2024-10-14,77.0,no error message,Unknown Issue,2024-10-14,40.0,max. heat. temp. rea,Heating System Issue
OD05,2024-10-28,2024-10-14,77.0,no error message,Unknown Issue,2024-10-14,40.0,max. heat. temp. rea,Heating System Issue
OD05,2024-11-04,2024-10-14,77.0,no error message,Unknown Issue,2024-10-14,40.0,max. heat. temp. rea,Heating System Issue
OD05,2024-11-11,2024-10-14,77.0,no error message,Unknown Issue,2024-10-14,40.0,max. heat. temp. rea,Heating System Issue
OD05,2024-11-18,2024-10-14,77.0,no error message,Unknown Issue,2024-10-14,40.0,max. heat. temp. rea,Heating System Issue
OD05,2024-11-25,2024-10-14,77.0,no error message,Unknown Issue,2024-10-14,40.0,max. heat. temp. rea,Heating System Issue
OD05,2024-12-02,2024-10-14,77.0,no error message,Unknown Issue,2024-10-14,40.0,max. heat. temp. rea,Heating System Issue
OD05,2024-12-09,2024-10-14,77.0,no error message,Unknown Issue,2024-10-14,40.0,max. heat. temp. rea,Heating System Issue
OD05,2024-12-16,2024-10-14,77.0,no error message,Unknown Issue,2024-10-14,40.0,max. heat. temp. rea,Heating System Issue
OD05,2024-12-23,2024-10-14,77.0,no error message,Unknown Issue,2024-10-14,40.0,max. heat. temp. rea,Heating System Issue
OD05,2024-12-30,2024-10-14,77.0,no error message,Unknown Issue,2024-10-14,40.0,max. heat. temp. rea,Heating System Issue
OD05,2025-01-06,2024-10-14,77.0,no error message,Unknown Issue,2024-10-14,40.0,max. heat. temp. rea,Heating System Issue
OD05,2025-01-13,2024-10-14,77.0,no error message,Unknown Issue,2024-10-14,40.0,max. heat. temp. rea,Heating System Issue
OD05,2025-01-20,2024-10-14,77.0,no error message,Unknown Issue,2024-10-14,40.0,max. heat. temp. rea,Heating System Issue
OD05,2025-01-27,2024-10-14,77.0,no error message,Unknown Issue,2024-10-14,40.0,max. heat. temp. rea,Heating System Issue
OD05,2025-02-03,2024-10-14,77.0,no error message,Unknown Issue,2024-10-14,40.0,max. heat. temp. rea,Heating System Issue
OD05,2025-02-10,2024-10-14,77.0,no error message,Unknown Issue,2024-10-14,40.0,max. heat. temp. rea,Heating System Issue
OD05,2025-02-24,2024-10-14,77.0,no error message,Unknown Issue,2024-10-14,40.0,max. heat. temp. rea,Heating System Issue
OD05,2025-03-03,2024-10-14,77.0,no error message,Unknown Issue,2024-10-14,40.0,max. heat. temp. rea,Heating System Issue
OD05,2025-03-10,2024-10-14,77.0,no error message,Unknown Issue,2024-10-14,40.0,max. heat. temp. rea,Heating System Issue
OD05,2025-03-17,2024-10-14,77.0,no error message,Unknown Issue,2024-10-14,40.0,max. heat. temp. rea,Heating System Issue
OD05,2025-03-24,2024-10-14,77.0,no error message,Unknown Issue,2024-10-14,40.0,max. heat. temp. rea,Heating System Issue
OD06,2024-04-15,2024-04-01,22.0,follower1 light barr,Sensor Issue,2024-04-01,39.0,max. heating temp. r,Heating System Issue
OD06,2024-04-22,2024-04-01,22.0,follower1 light barr,Sensor Issue,2024-04-01,39.0,max. heating temp. r,Heating System Issue
