short_id,instrument_id,week,test_count,error_count,critical_error_count,error_rate,critical_error_rate
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-07-29 00:00:00+00:00,3,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-08-12 00:00:00+00:00,2,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-09-09 00:00:00+00:00,1,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-09-16 00:00:00+00:00,6,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-09-23 00:00:00+00:00,4,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-09-30 00:00:00+00:00,7,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-10-07 00:00:00+00:00,16,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-10-14 00:00:00+00:00,19,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-10-21 00:00:00+00:00,23,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-10-28 00:00:00+00:00,24,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-11-04 00:00:00+00:00,14,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-11-11 00:00:00+00:00,8,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-11-18 00:00:00+00:00,6,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-12-02 00:00:00+00:00,11,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-12-09 00:00:00+00:00,6,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-12-16 00:00:00+00:00,4,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2025-01-06 00:00:00+00:00,2,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2025-01-13 00:00:00+00:00,1,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2025-02-03 00:00:00+00:00,4,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2025-02-10 00:00:00+00:00,6,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2025-02-17 00:00:00+00:00,4,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2025-02-24 00:00:00+00:00,5,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2025-03-03 00:00:00+00:00,13,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2025-03-10 00:00:00+00:00,7,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2025-03-17 00:00:00+00:00,4,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2025-03-24 00:00:00+00:00,4,0,0,0.0,0.0
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2023-10-30 00:00:00+00:00,37,43,16,1.162162162162162,0.43243243243243246
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2023-11-06 00:00:00+00:00,42,61,28,1.4523809523809523,0.6666666666666666
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2023-11-13 00:00:00+00:00,36,37,21,1.0277777777777777,0.5833333333333334
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2023-11-20 00:00:00+00:00,28,13,5,0.4642857142857143,0.17857142857142858
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2023-11-27 00:00:00+00:00,36,21,10,0.5833333333333334,0.2777777777777778
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2023-12-04 00:00:00+00:00,45,10,5,0.2222222222222222,0.1111111111111111
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2023-12-11 00:00:00+00:00,35,0,0,0.0,0.0
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2023-12-18 00:00:00+00:00,28,23,8,0.8214285714285714,0.2857142857142857
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2023-12-25 00:00:00+00:00,28,16,5,0.5714285714285714,0.17857142857142858
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-01-01 00:00:00+00:00,49,117,47,2.3877551020408165,0.9591836734693877
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-01-08 00:00:00+00:00,41,123,48,3.0,1.170731707317073
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-01-15 00:00:00+00:00,31,44,22,1.4193548387096775,0.7096774193548387
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-01-22 00:00:00+00:00,44,45,15,1.0227272727272727,0.3409090909090909
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-01-29 00:00:00+00:00,30,101,35,3.3666666666666667,1.1666666666666667
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-02-12 00:00:00+00:00,20,114,52,5.7,2.6
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-02-19 00:00:00+00:00,22,137,62,6.2272727272727275,2.8181818181818183
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-02-26 00:00:00+00:00,26,149,68,5.730769230769231,2.6153846153846154
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-03-04 00:00:00+00:00,27,139,61,5.148148148148148,2.259259259259259
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-03-11 00:00:00+00:00,33,177,80,5.363636363636363,2.4242424242424243
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-03-25 00:00:00+00:00,2,0,0,0.0,0.0
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-04-01 00:00:00+00:00,21,22,11,1.0476190476190477,0.5238095238095238
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-04-08 00:00:00+00:00,8,7,3,0.875,0.375
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-04-15 00:00:00+00:00,4,0,0,0.0,0.0
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-04-22 00:00:00+00:00,7,0,0,0.0,0.0
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-04-29 00:00:00+00:00,16,0,0,0.0,0.0
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-06-03 00:00:00+00:00,43,14,3,0.32558139534883723,0.06976744186046512
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-06-10 00:00:00+00:00,54,34,19,0.6296296296296297,0.35185185185185186
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-06-17 00:00:00+00:00,60,39,12,0.65,0.2
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-06-24 00:00:00+00:00,53,101,46,1.9056603773584906,0.8679245283018868
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-07-01 00:00:00+00:00,67,89,25,1.328358208955224,0.373134328358209
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-07-08 00:00:00+00:00,13,3,1,0.23076923076923078,0.07692307692307693
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-07-15 00:00:00+00:00,1,0,0,0.0,0.0
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-07-22 00:00:00+00:00,4,5,3,1.25,0.75
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-07-29 00:00:00+00:00,51,134,58,2.627450980392157,1.1372549019607843
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-08-05 00:00:00+00:00,76,85,43,1.118421052631579,0.5657894736842105
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-08-12 00:00:00+00:00,66,180,106,2.727272727272727,1.606060606060606
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-08-19 00:00:00+00:00,60,179,71,2.9833333333333334,1.1833333333333333
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-08-26 00:00:00+00:00,68,155,82,2.2794117647058822,1.2058823529411764
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-09-02 00:00:00+00:00,56,105,55,1.875,0.9821428571428571
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-09-09 00:00:00+00:00,74,177,76,2.391891891891892,1.027027027027027
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-09-16 00:00:00+00:00,65,164,86,2.523076923076923,1.323076923076923
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-09-23 00:00:00+00:00,74,108,49,1.4594594594594594,0.6621621621621622
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-09-30 00:00:00+00:00,2,0,0,0.0,0.0
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2024-10-14 00:00:00+00:00,46,8,3,0.17391304347826086,0.06521739130434782
OD05,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2025-02-17 00:00:00+00:00,3,0,0,0.0,0.0
OF09,f77eb9b4-003d-4580-846a-915d29c46164,2023-11-27 00:00:00+00:00,53,0,0,0.0,0.0
OF09,f77eb9b4-003d-4580-846a-915d29c46164,2023-12-04 00:00:00+00:00,81,3,0,0.037037037037037035,0.0
OF09,f77eb9b4-003d-4580-846a-915d29c46164,2023-12-11 00:00:00+00:00,38,0,0,0.0,0.0
OF09,f77eb9b4-003d-4580-846a-915d29c46164,2024-01-15 00:00:00+00:00,13,0,0,0.0,0.0
OF09,f77eb9b4-003d-4580-846a-915d29c46164,2024-01-22 00:00:00+00:00,247,7,0,0.02834008097165992,0.0
OF09,f77eb9b4-003d-4580-846a-915d29c46164,2024-01-29 00:00:00+00:00,42,0,0,0.0,0.0
OF09,f77eb9b4-003d-4580-846a-915d29c46164,2024-02-05 00:00:00+00:00,54,0,0,0.0,0.0
OF09,f77eb9b4-003d-4580-846a-915d29c46164,2024-02-12 00:00:00+00:00,48,0,0,0.0,0.0
OF09,f77eb9b4-003d-4580-846a-915d29c46164,2024-02-19 00:00:00+00:00,44,1,0,0.022727272727272728,0.0
OF09,f77eb9b4-003d-4580-846a-915d29c46164,2024-02-26 00:00:00+00:00,4,0,0,0.0,0.0
OF09,f77eb9b4-003d-4580-846a-915d29c46164,2024-05-27 00:00:00+00:00,10,0,0,0.0,0.0
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2024-09-30 00:00:00+00:00,2,0,0,0.0,0.0
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2024-10-07 00:00:00+00:00,4,0,0,0.0,0.0
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2024-10-14 00:00:00+00:00,9,0,0,0.0,0.0
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2024-10-21 00:00:00+00:00,24,0,0,0.0,0.0
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2024-10-28 00:00:00+00:00,28,0,0,0.0,0.0
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2024-11-04 00:00:00+00:00,11,0,0,0.0,0.0
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2024-11-11 00:00:00+00:00,13,0,0,0.0,0.0
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2024-11-18 00:00:00+00:00,11,0,0,0.0,0.0
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2024-12-02 00:00:00+00:00,10,0,0,0.0,0.0
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2024-12-09 00:00:00+00:00,9,0,0,0.0,0.0
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2024-12-16 00:00:00+00:00,7,0,0,0.0,0.0
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2025-02-03 00:00:00+00:00,9,0,0,0.0,0.0
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2025-02-10 00:00:00+00:00,8,0,0,0.0,0.0
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2025-02-17 00:00:00+00:00,7,0,0,0.0,0.0
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2025-02-24 00:00:00+00:00,12,0,0,0.0,0.0
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2025-03-03 00:00:00+00:00,14,0,0,0.0,0.0
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2025-03-10 00:00:00+00:00,6,0,0,0.0,0.0
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2025-03-17 00:00:00+00:00,9,0,0,0.0,0.0
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2025-03-24 00:00:00+00:00,5,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2023-07-10 00:00:00+00:00,26,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-02-05 00:00:00+00:00,73,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-02-12 00:00:00+00:00,111,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-02-19 00:00:00+00:00,111,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-02-26 00:00:00+00:00,149,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-03-04 00:00:00+00:00,149,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-03-11 00:00:00+00:00,149,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-03-18 00:00:00+00:00,297,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-03-25 00:00:00+00:00,210,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-04-01 00:00:00+00:00,243,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-04-08 00:00:00+00:00,358,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-04-15 00:00:00+00:00,316,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-04-22 00:00:00+00:00,302,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-04-29 00:00:00+00:00,165,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-05-06 00:00:00+00:00,320,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-05-13 00:00:00+00:00,375,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-05-20 00:00:00+00:00,192,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-05-27 00:00:00+00:00,243,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-06-03 00:00:00+00:00,196,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-06-10 00:00:00+00:00,305,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-06-17 00:00:00+00:00,285,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-06-24 00:00:00+00:00,225,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-07-01 00:00:00+00:00,217,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-07-08 00:00:00+00:00,307,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-07-15 00:00:00+00:00,213,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-07-22 00:00:00+00:00,62,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-07-29 00:00:00+00:00,126,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-08-05 00:00:00+00:00,77,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-08-12 00:00:00+00:00,150,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-08-19 00:00:00+00:00,278,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-08-26 00:00:00+00:00,246,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-09-02 00:00:00+00:00,258,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-09-09 00:00:00+00:00,284,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-09-16 00:00:00+00:00,285,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-09-23 00:00:00+00:00,281,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-09-30 00:00:00+00:00,185,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-10-07 00:00:00+00:00,347,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-10-14 00:00:00+00:00,268,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-10-21 00:00:00+00:00,281,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-10-28 00:00:00+00:00,193,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-11-04 00:00:00+00:00,270,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-11-11 00:00:00+00:00,308,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-11-18 00:00:00+00:00,281,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-11-25 00:00:00+00:00,229,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-12-02 00:00:00+00:00,287,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-12-09 00:00:00+00:00,293,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-12-16 00:00:00+00:00,247,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-12-23 00:00:00+00:00,266,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2024-12-30 00:00:00+00:00,209,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2025-01-06 00:00:00+00:00,305,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2025-01-13 00:00:00+00:00,288,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2025-01-20 00:00:00+00:00,281,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2025-01-27 00:00:00+00:00,209,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2025-02-03 00:00:00+00:00,307,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2025-02-10 00:00:00+00:00,289,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2025-02-17 00:00:00+00:00,281,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2025-02-24 00:00:00+00:00,184,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2025-03-03 00:00:00+00:00,299,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2025-03-10 00:00:00+00:00,282,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2025-03-17 00:00:00+00:00,278,0,0,0.0,0.0
FZP02,ff8d05b6-31be-404a-a473-3f5862765497,2025-03-24 00:00:00+00:00,197,0,0,0.0,0.0
,None,2023-06-26 00:00:00+00:00,0,3,3,-1.3,-1.3
,None,2024-03-25 00:00:00+00:00,0,12,12,-2.2,-2.2
,None,2024-04-01 00:00:00+00:00,0,5,5,-1.5,-1.5
,None,2024-04-08 00:00:00+00:00,0,3,3,-1.3,-1.3
,None,2024-04-15 00:00:00+00:00,0,4,4,-1.4000000000000001,-1.4000000000000001
,None,2024-04-22 00:00:00+00:00,0,9,9,-1.9000000000000001,-1.9000000000000001
,None,2024-04-29 00:00:00+00:00,0,11,11,-2.1,-2.1
,None,2024-05-06 00:00:00+00:00,0,1,1,-1.1,-1.1
,None,2024-05-20 00:00:00+00:00,0,1,1,-1.1,-1.1
,None,2024-06-17 00:00:00+00:00,0,2,2,-1.2000000000000002,-1.2000000000000002
,None,2024-06-24 00:00:00+00:00,0,3,3,-1.3,-1.3
,None,2024-07-01 00:00:00+00:00,0,4,4,-1.4000000000000001,-1.4000000000000001
,None,2024-07-08 00:00:00+00:00,0,1,1,-1.1,-1.1
,None,2024-07-15 00:00:00+00:00,0,1,1,-1.1,-1.1
,None,2024-07-22 00:00:00+00:00,0,17,17,-2.7,-2.7
,None,2024-07-29 00:00:00+00:00,0,4,4,-1.4000000000000001,-1.4000000000000001
,None,2024-08-05 00:00:00+00:00,0,1,1,-1.1,-1.1
,None,2024-08-12 00:00:00+00:00,0,2,2,-1.2000000000000002,-1.2000000000000002
