short_id,instrument_type,column,value,reason,tcooldown,tbt_use,inactive_week,tstart,tstop
OD02,OptiDist,tlength_h,1.2673233333333331,Test Length more than 3 std from mean,14.30992638888889,True,False,2024-10-20 14:19:31.558,2024-10-20 15:35:33.923
OD02,OptiDist,tlength_h,1.2673233333333331,Test Length more than 3 std from mean,14.30992638888889,True,False,2024-11-21 14:19:31.558,2024-11-21 15:35:33.923
OD02,OptiDist,tlength_h,1.2673233333333331,Test Length more than 3 std from mean,0.0001394444444444,True,False,2025-01-24 14:19:31.558,2025-01-24 15:35:33.923
OD02,OptiDist,tlength_h,1.2459819444444444,Test Length more than 3 std from mean,5.266610833333333,True,False,2024-08-29 18:47:57.596,2024-08-29 20:02:43.131
OD02,OptiDist,tlength_h,1.2459819444444444,Test Length more than 3 std from mean,4.666012777777778,True,False,2024-09-30 18:47:57.596,2024-09-30 20:02:43.131
OD02,OptiDist,tlength_h,1.2459819444444444,Test Length more than 3 std from mean,0.003365,True,False,2024-12-03 18:47:57.596,2024-12-03 20:02:43.131
OD02,OptiDist,tlength_h,1.2459819444444444,Test Length more than 3 std from mean,0.003365,True,False,2025-01-04 18:47:57.596,2025-01-04 20:02:43.131
OD02,OptiDist,tlength_h,1.2459819444444444,Test Length more than 3 std from mean,0.003365,True,False,2025-02-05 18:47:57.596,2025-02-05 20:02:43.131
OD02,OptiDist,tlength_h,1.2454766666666668,Test Length more than 3 std from mean,0.0002038888888888,True,False,2024-08-29 18:47:58.330,2024-08-29 20:02:42.046
OD02,OptiDist,tlength_h,1.2454766666666668,Test Length more than 3 std from mean,0.0002038888888888,True,False,2024-09-30 18:47:58.330,2024-09-30 20:02:42.046
OD02,OptiDist,tlength_h,1.2380886111111111,Test Length more than 3 std from mean,0.0003675,True,False,2024-08-29 18:47:59.653,2024-08-29 20:02:16.772
OD02,OptiDist,tlength_h,1.2380886111111111,Test Length more than 3 std from mean,0.0003675,True,False,2024-09-30 18:47:59.653,2024-09-30 20:02:16.772
OD02,OptiDist,tlength_h,1.2342791666666666,Test Length more than 3 std from mean,1.9444444444444445e-05,True,False,2024-08-29 18:47:59.723,2024-08-29 20:02:03.128
OD02,OptiDist,tlength_h,1.2342791666666666,Test Length more than 3 std from mean,1.9444444444444445e-05,True,False,2024-09-30 18:47:59.723,2024-09-30 20:02:03.128
OD02,OptiDist,tlength_h,1.2342791666666666,Test Length more than 3 std from mean,0.0005908333333333,True,False,2024-12-03 18:47:59.723,2024-12-03 20:02:03.128
OD02,OptiDist,tlength_h,1.2342791666666666,Test Length more than 3 std from mean,0.0005908333333333,True,False,2025-01-04 18:47:59.723,2025-01-04 20:02:03.128
OD02,OptiDist,tlength_h,1.2342791666666666,Test Length more than 3 std from mean,0.0005908333333333,True,False,2025-02-05 18:47:59.723,2025-02-05 20:02:03.128
OD02,OptiDist,tlength_h,1.0841158333333334,Test Length more than 3 std from mean,0.8964,True,False,2024-08-13 09:54:34.730,2024-08-13 10:59:37.547
OD02,OptiDist,tlength_h,1.0841158333333334,Test Length more than 3 std from mean,0.8964,True,False,2024-09-14 09:54:34.730,2024-09-14 10:59:37.547
OD02,OptiDist,tlength_h,1.0841158333333334,Test Length more than 3 std from mean,0.0023480555555555,True,False,2024-12-19 09:54:34.730,2024-12-19 10:59:37.547
OD02,OptiDist,tlength_h,1.0841158333333334,Test Length more than 3 std from mean,0.0023480555555555,True,False,2025-01-20 09:54:34.730,2025-01-20 10:59:37.547
OD02,OptiDist,tlength_h,1.0841158333333334,Test Length more than 3 std from mean,0.0023480555555555,True,False,2025-02-21 09:54:34.730,2025-02-21 10:59:37.547
OD02,OptiDist,tlength_h,1.0842997222222222,Test Length more than 3 std from mean,0.0009436111111111,True,False,2024-08-13 09:54:38.127,2024-08-13 10:59:41.606
OD02,OptiDist,tlength_h,1.0842997222222222,Test Length more than 3 std from mean,0.0009436111111111,True,False,2024-09-14 09:54:38.127,2024-09-14 10:59:41.606
OD02,OptiDist,tlength_h,1.084311388888889,Test Length more than 3 std from mean,2.7777777777777776e-07,True,False,2024-08-13 09:54:38.128,2024-08-13 10:59:41.649
OD02,OptiDist,tlength_h,1.084311388888889,Test Length more than 3 std from mean,2.7777777777777776e-07,True,False,2024-09-14 09:54:38.128,2024-09-14 10:59:41.649
OD02,OptiDist,tlength_h,1.0843655555555556,Test Length more than 3 std from mean,0.0017336111111111,True,False,2024-08-13 09:54:44.369,2024-08-13 10:59:48.085
OD02,OptiDist,tlength_h,1.0843655555555556,Test Length more than 3 std from mean,0.0017336111111111,True,False,2024-09-14 09:54:44.369,2024-09-14 10:59:48.085
OD02,OptiDist,tlength_h,1.0843655555555556,Test Length more than 3 std from mean,0.00153,True,False,2024-12-19 09:54:44.369,2024-12-19 10:59:48.085
OD02,OptiDist,tlength_h,1.0843655555555556,Test Length more than 3 std from mean,0.00153,True,False,2025-01-20 09:54:44.369,2025-01-20 10:59:48.085
OD02,OptiDist,tlength_h,1.0843655555555556,Test Length more than 3 std from mean,0.00153,True,False,2025-02-21 09:54:44.369,2025-02-21 10:59:48.085
OD02,OptiDist,tlength_h,1.084543611111111,Test Length more than 3 std from mean,0.0019827777777777,True,False,2024-08-13 09:54:51.507,2024-08-13 10:59:55.864
OD02,OptiDist,tlength_h,1.084543611111111,Test Length more than 3 std from mean,0.0019827777777777,True,False,2024-09-14 09:54:51.507,2024-09-14 10:59:55.864
OD02,OptiDist,tlength_h,1.084543611111111,Test Length more than 3 std from mean,0.0019827777777777,True,False,2024-12-19 09:54:51.507,2024-12-19 10:59:55.864
OD02,OptiDist,tlength_h,1.084543611111111,Test Length more than 3 std from mean,0.0019827777777777,True,False,2025-01-20 09:54:51.507,2025-01-20 10:59:55.864
OD02,OptiDist,tlength_h,1.084543611111111,Test Length more than 3 std from mean,0.0019827777777777,True,False,2025-02-21 09:54:51.507,2025-02-21 10:59:55.864
