instrument_id,instrument_type,test_count,error_count,critical_error_count,error_rate,critical_error_rate,short_id,display_id,downtime_hours
nan,OptiCPP,1469,17,17,0.011572498298162015,0.011572498298162015,CPP01,CPP01,4493.105277777778
nan,OptiCPP,1469,17,17,0.011572498298162015,0.011572498298162015,CPP01,CPP01,4216.064722222222
nan,OptiCPP,1469,17,17,0.011572498298162015,0.011572498298162015,CPP01,CPP01,14934.448333333334
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,2900.2697222222223
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,4719.977222222222
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,11436.081944444444
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,1397.2966666666666
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,5747.185555555556
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,11541.319444444445
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,22.913333333333334
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,9939.080555555556
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,6681.003333333333
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,9978.888611111111
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,1176.38
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,13789.79361111111
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,863.1666666666666
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,13056.585833333333
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,4433.065277777778
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,11494.379722222222
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,4710.587777777778
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,4654.239444444444
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,1530.3158333333333
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,7750.265
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,10818.756388888889
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,3143.7869444444445
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,7657.233055555555
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,4197.498888888889
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,12142.205555555556
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,744.7616666666667
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,13378.427222222223
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,7258.225555555556
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,4318.321388888889
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,8959.075
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,4715.404166666666
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,4248.294166666667
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,14041.333055555555
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,7176.217777777778
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,8301.653333333334
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,9197.296388888888
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,6986.826388888889
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,14037.668333333333
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,17213.843055555557
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,1989.9725
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,3661.2969444444443
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,572.7569444444445
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,4700.712222222222
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,2375.8869444444445
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,16006.051111111112
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,11463.009166666667
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,4493.105277777778
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,4216.064722222222
nan,OptiCPP,699,5,5,0.00715307582260372,0.00715307582260372,CPP02,CPP02,14934.448333333334
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,2900.2697222222223
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,4719.977222222222
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,11436.081944444444
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,1397.2966666666666
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,5747.185555555556
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,11541.319444444445
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,22.913333333333334
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,9939.080555555556
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,6681.003333333333
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,9978.888611111111
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,1176.38
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,13789.79361111111
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,863.1666666666666
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,13056.585833333333
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,4433.065277777778
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,11494.379722222222
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,4710.587777777778
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,4654.239444444444
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,1530.3158333333333
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,7750.265
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,10818.756388888889
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,3143.7869444444445
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,7657.233055555555
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,4197.498888888889
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,12142.205555555556
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,744.7616666666667
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,13378.427222222223
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,7258.225555555556
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,4318.321388888889
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,8959.075
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,4715.404166666666
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,4248.294166666667
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,14041.333055555555
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,7176.217777777778
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,8301.653333333334
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,9197.296388888888
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,6986.826388888889
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,14037.668333333333
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,17213.843055555557
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,1989.9725
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,3661.2969444444443
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,572.7569444444445
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,4700.712222222222
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,2375.8869444444445
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,16006.051111111112
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,11463.009166666667
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,4493.105277777778
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,4216.064722222222
nan,OptiCPP,618,4,4,0.006472491909385114,0.006472491909385114,CPP03,CPP03,14934.448333333334
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,2900.2697222222223
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,4719.977222222222
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,11436.081944444444
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,1397.2966666666666
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,5747.185555555556
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,11541.319444444445
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,22.913333333333334
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,9939.080555555556
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,6681.003333333333
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,9978.888611111111
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,1176.38
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,13789.79361111111
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,863.1666666666666
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,13056.585833333333
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,4433.065277777778
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,11494.379722222222
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,4710.587777777778
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,4654.239444444444
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,1530.3158333333333
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,7750.265
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,10818.756388888889
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,3143.7869444444445
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,7657.233055555555
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,4197.498888888889
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,12142.205555555556
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,744.7616666666667
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,13378.427222222223
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,7258.225555555556
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,4318.321388888889
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,8959.075
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,4715.404166666666
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,4248.294166666667
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,14041.333055555555
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,7176.217777777778
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,8301.653333333334
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,9197.296388888888
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,6986.826388888889
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,14037.668333333333
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,17213.843055555557
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,1989.9725
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,3661.2969444444443
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,572.7569444444445
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,4700.712222222222
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,2375.8869444444445
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,16006.051111111112
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,11463.009166666667
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,4493.105277777778
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,4216.064722222222
nan,OptiCPP,228,0,0,0.0,0.0,CPP04,CPP04,14934.448333333334
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,2900.2697222222223
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,4719.977222222222
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,11436.081944444444
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,1397.2966666666666
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,5747.185555555556
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,11541.319444444445
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,22.913333333333334
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,9939.080555555556
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,6681.003333333333
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,9978.888611111111
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,1176.38
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,13789.79361111111
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,863.1666666666666
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,13056.585833333333
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,4433.065277777778
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,11494.379722222222
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,4710.587777777778
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,4654.239444444444
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,1530.3158333333333
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,7750.265
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,10818.756388888889
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,3143.7869444444445
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,7657.233055555555
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,4197.498888888889
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,12142.205555555556
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,744.7616666666667
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,13378.427222222223
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,7258.225555555556
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,4318.321388888889
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,8959.075
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,4715.404166666666
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,4248.294166666667
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,14041.333055555555
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,7176.217777777778
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,8301.653333333334
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,9197.296388888888
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,6986.826388888889
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,14037.668333333333
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,17213.843055555557
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,1989.9725
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,3661.2969444444443
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,572.7569444444445
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,4700.712222222222
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,2375.8869444444445
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,16006.051111111112
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,11463.009166666667
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,4493.105277777778
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,4216.064722222222
nan,OptiDist,20184,17679,7989,0.8758917954815696,0.39580856123662306,OD01,OD01,14934.448333333334
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,2900.2697222222223
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,4719.977222222222
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,11436.081944444444
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,1397.2966666666666
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,5747.185555555556
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,11541.319444444445
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,22.913333333333334
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,9939.080555555556
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,6681.003333333333
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,9978.888611111111
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,1176.38
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,13789.79361111111
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,863.1666666666666
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,13056.585833333333
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,4433.065277777778
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,11494.379722222222
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,4710.587777777778
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,4654.239444444444
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,1530.3158333333333
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,7750.265
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,10818.756388888889
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,3143.7869444444445
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,7657.233055555555
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,4197.498888888889
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,12142.205555555556
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,744.7616666666667
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,13378.427222222223
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,7258.225555555556
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,4318.321388888889
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,8959.075
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,4715.404166666666
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,4248.294166666667
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,14041.333055555555
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,7176.217777777778
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,8301.653333333334
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,9197.296388888888
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,6986.826388888889
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,14037.668333333333
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,17213.843055555557
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,1989.9725
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,3661.2969444444443
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,572.7569444444445
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,4700.712222222222
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,2375.8869444444445
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,16006.051111111112
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,11463.009166666667
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,4493.105277777778
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,4216.064722222222
nan,OptiDist,14684,10205,4762,0.6949741214927813,0.3242985562517025,OD02,OD02,14934.448333333334
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,2900.2697222222223
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,4719.977222222222
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,11436.081944444444
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,1397.2966666666666
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,5747.185555555556
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,11541.319444444445
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,22.913333333333334
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,9939.080555555556
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,6681.003333333333
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,9978.888611111111
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,1176.38
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,13789.79361111111
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,863.1666666666666
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,13056.585833333333
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,4433.065277777778
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,11494.379722222222
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,4710.587777777778
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,4654.239444444444
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,1530.3158333333333
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,7750.265
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,10818.756388888889
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,3143.7869444444445
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,7657.233055555555
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,4197.498888888889
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,12142.205555555556
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,744.7616666666667
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,13378.427222222223
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,7258.225555555556
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,4318.321388888889
nan,OptiDist,7682,7392,3387,0.9622494142150482,0.4409008070814892,OD03,OD03,8959.075
