short_id,instrument_id,week,downtime_hours,test_count,error_count,error_rate,error_outside_test,critical_error_count,critical_error_rate,critical_error_outside_test
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-09-02,0.7036111111111111,2.0,0.0,0.0,False,0.0,0.0,False
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-09-09,43.045,4.0,0.0,0.0,False,0.0,0.0,False
MPP03,,2024-09-16,170.0,0.0,0.0,0.0,False,0.0,0.0,False
MPP03,,2024-09-23,170.0,0.0,0.0,0.0,False,0.0,0.0,False
MPP03,,2024-09-30,170.0,0.0,0.0,0.0,False,0.0,0.0,False
MPP03,,2024-10-07,170.0,0.0,0.0,0.0,False,0.0,0.0,False
MPP03,,2024-10-14,170.0,0.0,0.0,0.0,False,0.0,0.0,False
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-10-21,77.54833333333333,8.0,0.0,0.0,False,0.0,0.0,False
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-10-28,43.53194444444444,5.0,0.0,0.0,False,0.0,0.0,False
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2024-09-30,23.469166666666663,2.0,0.0,0.0,False,0.0,0.0,False
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2024-10-07,4.833055555555555,4.0,0.0,0.0,False,0.0,0.0,False
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2024-10-14,27.19111111111112,9.0,0.0,0.0,False,0.0,0.0,False
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2024-10-21,99.21694444444444,24.0,0.0,0.0,False,0.0,0.0,False
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2024-10-28,95.94194444444445,28.0,0.0,0.0,False,0.0,0.0,False
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2024-11-04,77.77555555555556,11.0,0.0,0.0,False,0.0,0.0,False
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2024-11-11,29.032777777777778,13.0,0.0,0.0,False,0.0,0.0,False
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2024-11-18,95.61555555555556,11.0,0.0,0.0,False,0.0,0.0,False
MPP04,,2024-11-25,170.0,0.0,0.0,0.0,False,0.0,0.0,False
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2024-12-02,75.02111111111111,10.0,0.0,0.0,False,0.0,0.0,False
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2024-12-09,52.15416666666667,9.0,0.0,0.0,False,0.0,0.0,False
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2024-12-16,74.98277777777778,7.0,0.0,0.0,False,0.0,0.0,False
MPP04,,2024-12-23,170.0,0.0,0.0,0.0,False,0.0,0.0,False
MPP04,,2024-12-30,170.0,0.0,0.0,0.0,False,0.0,0.0,False
MPP04,,2025-01-06,170.0,0.0,0.0,0.0,False,0.0,0.0,False
MPP04,,2025-01-13,170.0,0.0,0.0,0.0,False,0.0,0.0,False
MPP04,,2025-01-20,170.0,0.0,0.0,0.0,False,0.0,0.0,False
MPP04,,2025-01-27,170.0,0.0,0.0,0.0,False,0.0,0.0,False
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2025-02-03,50.40277777777778,9.0,0.0,0.0,False,0.0,0.0,False
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2025-02-10,70.10305555555556,8.0,0.0,0.0,False,0.0,0.0,False
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2025-02-17,92.2675,7.0,0.0,0.0,False,0.0,0.0,False
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2025-02-24,95.23027777777776,12.0,0.0,0.0,False,0.0,0.0,False
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2025-03-03,71.39916666666667,14.0,0.0,0.0,False,0.0,0.0,False
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2025-03-10,25.175555555555555,6.0,0.0,0.0,False,0.0,0.0,False
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2025-03-17,98.32222222222222,9.0,0.0,0.0,False,0.0,0.0,False
MPP04,fe7b670f-f735-4991-94c5-ef3e10071a27,2025-03-24,50.727222222222224,5.0,0.0,0.0,False,0.0,0.0,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-04-10,129.45388888888888,64.0,0.0,0.0,False,0.0,0.0,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-04-17,164.7175,71.0,0.0,0.0,False,0.0,0.0,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-04-24,112.66277777777778,66.0,0.0,0.0,False,0.0,0.0,False
OD01,,2023-05-01,170.0,0.0,0.0,0.0,False,0.0,0.0,False
OD01,,2023-05-08,170.0,0.0,0.0,0.0,False,0.0,0.0,False
OD01,,2023-05-15,170.0,0.0,0.0,0.0,False,0.0,0.0,False
OD01,,2023-05-22,170.0,0.0,0.0,0.0,False,0.0,0.0,False
OD01,,2023-05-29,170.0,0.0,0.0,0.0,False,0.0,0.0,False
OD01,,2023-06-05,170.0,0.0,0.0,0.0,False,0.0,0.0,False
OD01,,2023-06-12,170.0,0.0,0.0,0.0,False,0.0,0.0,False
OD01,,2023-06-19,170.0,0.0,0.0,0.0,False,0.0,0.0,False
OD01,,2023-06-26,170.0,0.0,0.0,0.0,False,0.0,0.0,False
OD01,,2023-07-03,170.0,0.0,0.0,0.0,False,0.0,0.0,False
OD01,,2023-07-10,170.0,0.0,0.0,0.0,False,0.0,0.0,False
OD01,,2023-07-17,170.0,0.0,0.0,0.0,False,0.0,0.0,False
OD01,,2023-07-24,170.0,0.0,0.0,0.0,False,0.0,0.0,False
OD01,,2023-07-31,170.0,0.0,0.0,0.0,False,0.0,0.0,False
OD01,,2023-08-07,170.0,0.0,0.0,0.0,False,0.0,0.0,False
OD01,,2023-08-14,170.0,0.0,0.0,0.0,False,0.0,0.0,False
OD01,,2023-08-21,170.0,0.0,0.0,0.0,False,0.0,0.0,False
OD01,,2023-08-28,170.0,0.0,0.0,0.0,False,0.0,0.0,False
OD01,,2023-09-04,170.0,0.0,0.0,0.0,False,0.0,0.0,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-09-11,146.8736111111111,78.0,0.0,0.0,False,0.0,0.0,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-09-18,164.75444444444443,107.0,5.0,0.04672897196261682,False,1.0,0.009345794392523364,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-09-25,160.2386111111111,112.0,46.0,0.4107142857142857,False,4.0,0.03571428571428571,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-10-02,163.27166666666668,101.0,19.0,0.18811881188118812,False,8.0,0.07920792079207921,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-10-09,165.54916666666668,96.0,5.0,0.052083333333333336,False,3.0,0.03125,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-10-16,167.16694444444445,94.0,54.0,0.574468085106383,False,23.0,0.24468085106382978,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-10-23,166.45805555555555,101.0,76.0,0.7524752475247525,False,28.0,0.27722772277227725,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-10-30,158.7275,94.0,73.0,0.776595744680851,False,33.0,0.35106382978723405,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-11-06,165.45222222222222,108.0,20.0,0.18518518518518517,False,8.0,0.07407407407407407,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-11-13,163.08583333333334,101.0,25.0,0.24752475247524752,False,13.0,0.12871287128712872,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-11-20,160.27166666666668,109.0,14.0,0.12844036697247707,False,5.0,0.045871559633027525,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-11-27,162.35083333333333,92.0,7.0,0.07608695652173914,False,5.0,0.05434782608695652,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-12-04,164.19194444444443,106.0,37.0,0.3490566037735849,False,20.0,0.18867924528301888,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-12-11,166.90555555555557,86.0,19.0,0.22093023255813954,False,13.0,0.1511627906976744,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-12-18,158.7575,89.0,13.0,0.14606741573033707,False,1.0,0.011235955056179775,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-12-25,166.68166666666667,74.0,32.0,0.43243243243243246,False,27.0,0.36486486486486486,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-01-01,165.12583333333333,91.0,8.0,0.08791208791208792,False,3.0,0.03296703296703297,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-01-08,167.47694444444446,77.0,35.0,0.45454545454545453,False,19.0,0.24675324675324675,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-01-15,160.89222222222222,57.0,20.0,0.3508771929824561,False,11.0,0.19298245614035087,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-01-22,164.6002777777778,96.0,37.0,0.3854166666666667,False,14.0,0.14583333333333334,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-01-29,166.34722222222223,76.0,82.0,1.0789473684210527,False,31.0,0.40789473684210525,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-02-05,164.8675,91.0,60.0,0.6593406593406593,False,25.0,0.27472527472527475,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-02-12,166.84305555555557,78.0,38.0,0.48717948717948717,False,20.0,0.2564102564102564,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-02-19,159.84916666666666,88.0,29.0,0.32954545454545453,False,12.0,0.13636363636363635,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-02-26,167.34666666666666,89.0,0.0,0.0,False,0.0,0.0,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-03-04,166.11583333333334,85.0,10.0,0.11764705882352941,False,4.0,0.047058823529411764,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-03-11,157.66055555555556,125.0,10.0,0.08,False,5.0,0.04,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-03-18,166.38083333333333,123.0,0.0,0.0,False,0.0,0.0,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-03-25,167.34666666666666,128.0,5.0,0.0390625,False,5.0,0.0390625,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-04-01,166.22027777777777,98.0,50.0,0.5102040816326531,False,25.0,0.25510204081632654,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-04-08,164.09944444444446,81.0,80.0,0.9876543209876543,False,42.0,0.5185185185185185,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-04-15,165.49277777777775,71.0,45.0,0.6338028169014085,False,18.0,0.2535211267605634,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-04-22,165.32638888888889,93.0,26.0,0.27956989247311825,False,1.0,0.010752688172043012,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-04-29,161.57083333333333,70.0,7.0,0.1,False,4.0,0.05714285714285714,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-05-06,166.27027777777778,78.0,21.0,0.2692307692307692,False,7.0,0.08974358974358974,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-05-13,165.70166666666665,74.0,15.0,0.20270270270270271,False,9.0,0.12162162162162163,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-05-20,162.66055555555556,69.0,7.0,0.10144927536231885,False,3.0,0.043478260869565216,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-05-27,166.31972222222225,74.0,23.0,0.3108108108108108,False,9.0,0.12162162162162163,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-06-03,166.7536111111111,86.0,25.0,0.29069767441860467,False,5.0,0.05813953488372093,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-06-10,161.1436111111111,101.0,17.0,0.16831683168316833,False,11.0,0.10891089108910891,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-06-17,163.79916666666668,133.0,12.0,0.09022556390977443,False,4.0,0.03007518796992481,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-06-24,166.17222222222222,111.0,29.0,0.26126126126126126,False,10.0,0.09009009009009009,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-07-01,167.6886111111111,129.0,67.0,0.5193798449612403,False,19.0,0.14728682170542637,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-07-08,166.1236111111111,158.0,126.0,0.7974683544303798,False,50.0,0.31645569620253167,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-07-15,167.6775,198.0,56.0,0.2828282828282828,False,31.0,0.15656565656565657,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-07-22,165.78555555555556,146.0,39.0,0.2671232876712329,False,19.0,0.13013698630136986,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-07-29,167.05833333333334,94.0,55.0,0.5851063829787234,False,13.0,0.13829787234042554,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-08-05,165.08333333333334,144.0,99.0,0.6875,False,37.0,0.2569444444444444,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-08-12,166.87805555555556,114.0,108.0,0.9473684210526315,False,53.0,0.4649122807017544,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-08-19,163.14138888888888,223.0,250.0,1.1210762331838564,False,106.0,0.47533632286995514,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-08-26,167.58833333333334,215.0,114.0,0.5302325581395348,False,52.0,0.24186046511627907,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-09-02,167.0338888888889,202.0,281.0,1.391089108910891,False,110.0,0.5445544554455446,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-09-09,166.0611111111111,250.0,243.0,0.972,False,104.0,0.416,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-09-16,166.83916666666667,227.0,164.0,0.7224669603524229,False,75.0,0.3303964757709251,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-09-23,166.94861111111112,351.0,460.0,1.3105413105413106,False,152.0,0.43304843304843305,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-09-30,164.93333333333334,300.0,265.0,0.8833333333333333,False,135.0,0.45,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-10-07,166.1263888888889,287.0,347.0,1.2090592334494774,False,127.0,0.4425087108013937,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-10-14,167.06166666666667,286.0,43.0,0.15034965034965034,False,25.0,0.08741258741258741,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-10-21,166.99666666666667,409.0,61.0,0.1491442542787286,False,24.0,0.05867970660146699,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-10-28,166.58138888888888,447.0,120.0,0.2684563758389262,False,68.0,0.15212527964205816,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-11-04,167.59027777777777,391.0,854.0,2.184143222506394,False,350.0,0.8951406649616368,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-11-11,167.0925,405.0,267.0,0.6592592592592592,False,150.0,0.37037037037037035,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-11-18,167.93,394.0,350.0,0.8883248730964467,False,172.0,0.4365482233502538,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-11-25,167.9036111111111,552.0,483.0,0.875,False,202.0,0.36594202898550726,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-12-02,167.76222222222222,535.0,321.0,0.6,False,175.0,0.32710280373831774,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-12-09,167.28916666666666,495.0,429.0,0.8666666666666667,False,186.0,0.37575757575757573,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-12-16,166.09166666666667,469.0,480.0,1.023454157782516,False,236.0,0.5031982942430704,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-12-23,167.6538888888889,585.0,623.0,1.064957264957265,False,260.0,0.4444444444444444,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-12-30,167.4963888888889,636.0,476.0,0.7484276729559748,False,240.0,0.37735849056603776,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-01-06,167.87416666666667,571.0,185.0,0.3239929947460595,False,98.0,0.17162872154115585,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-01-13,167.92,538.0,285.0,0.5297397769516728,False,159.0,0.2955390334572491,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-01-20,167.67805555555557,558.0,540.0,0.967741935483871,False,258.0,0.46236559139784944,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-01-27,167.4736111111111,708.0,1140.0,1.6101694915254237,False,445.0,0.6285310734463276,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-02-03,167.89666666666668,727.0,1104.0,1.5185694635488307,False,595.0,0.8184319119669876,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-02-10,167.62055555555557,632.0,534.0,0.8449367088607594,False,279.0,0.44145569620253167,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-02-17,167.08388888888888,656.0,1126.0,1.7164634146341464,False,588.0,0.8963414634146342,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-02-24,167.6638888888889,698.0,1202.0,1.7220630372492836,False,455.0,0.6518624641833811,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-03-03,167.5225,711.0,2106.0,2.962025316455696,False,848.0,1.1926863572433193,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-03-10,167.14111111111112,581.0,413.0,0.7108433734939759,False,222.0,0.38209982788296043,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-03-17,167.74777777777777,613.0,727.0,1.1859706362153344,False,382.0,0.6231647634584013,False
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-03-24,113.45305555555557,457.0,0.0,0.0,False,0.0,0.0,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2023-09-18,148.49666666666667,81.0,4.0,0.04938271604938271,False,2.0,0.024691358024691357,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2023-09-25,163.77833333333334,54.0,22.0,0.4074074074074074,False,5.0,0.09259259259259259,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2023-10-02,158.5636111111111,84.0,17.0,0.20238095238095238,False,7.0,0.08333333333333333,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2023-10-09,158.9338888888889,86.0,3.0,0.03488372093023256,False,1.0,0.011627906976744186,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2023-10-16,165.5016666666667,92.0,59.0,0.6413043478260869,False,29.0,0.31521739130434784,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2023-10-23,144.07638888888889,57.0,39.0,0.6842105263157895,False,13.0,0.22807017543859648,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2023-10-30,155.89583333333334,75.0,56.0,0.7466666666666667,False,22.0,0.29333333333333333,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2023-11-06,160.4297222222222,97.0,9.0,0.09278350515463918,False,3.0,0.030927835051546393,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2023-11-13,162.5561111111111,124.0,39.0,0.31451612903225806,False,21.0,0.1693548387096774,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2023-11-20,107.03944444444444,66.0,6.0,0.09090909090909091,False,3.0,0.045454545454545456,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2023-11-27,157.8425,64.0,2.0,0.03125,False,1.0,0.015625,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2023-12-04,165.455,95.0,28.0,0.29473684210526313,False,15.0,0.15789473684210525,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2023-12-11,167.00583333333333,84.0,13.0,0.15476190476190477,False,7.0,0.08333333333333333,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2023-12-18,161.77027777777778,67.0,9.0,0.13432835820895522,False,0.0,0.0,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2023-12-25,95.39777777777778,26.0,4.0,0.15384615384615385,False,4.0,0.15384615384615385,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-01-01,51.909444444444446,17.0,6.0,0.35294117647058826,False,4.0,0.23529411764705882,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-01-08,146.99027777777778,81.0,44.0,0.5432098765432098,False,22.0,0.2716049382716049,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-01-15,164.40555555555557,81.0,39.0,0.48148148148148145,False,22.0,0.2716049382716049,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-01-22,165.705,95.0,33.0,0.3473684210526316,False,13.0,0.1368421052631579,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-01-29,156.54194444444445,74.0,66.0,0.8918918918918919,False,22.0,0.2972972972972973,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-02-05,164.40833333333333,81.0,41.0,0.5061728395061729,False,19.0,0.2345679012345679,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-02-12,164.0197222222222,53.0,25.0,0.4716981132075472,False,15.0,0.2830188679245283,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-02-19,151.68944444444443,39.0,14.0,0.358974358974359,False,5.0,0.1282051282051282,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-02-26,163.1825,53.0,3.0,0.05660377358490566,False,1.0,0.018867924528301886,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-03-04,163.99944444444444,64.0,3.0,0.046875,False,2.0,0.03125,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-03-11,156.41166666666666,41.0,7.0,0.17073170731707318,False,3.0,0.07317073170731707,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-03-18,153.96833333333333,48.0,0.0,0.0,False,0.0,0.0,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-03-25,163.67055555555555,40.0,0.0,0.0,False,0.0,0.0,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-04-01,149.33388888888888,41.0,30.0,0.7317073170731707,False,13.0,0.3170731707317073,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-04-08,144.42444444444445,57.0,36.0,0.631578947368421,False,16.0,0.2807017543859649,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-04-15,163.405,42.0,17.0,0.40476190476190477,False,6.0,0.14285714285714285,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-04-22,160.3552777777778,60.0,6.0,0.1,False,3.0,0.05,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-04-29,157.9897222222222,45.0,4.0,0.08888888888888889,False,2.0,0.044444444444444446,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-05-06,159.00555555555556,63.0,9.0,0.14285714285714285,False,3.0,0.047619047619047616,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-05-13,155.77138888888888,64.0,2.0,0.03125,False,1.0,0.015625,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-05-20,166.83666666666667,81.0,4.0,0.04938271604938271,False,2.0,0.024691358024691357,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-05-27,166.12444444444444,111.0,27.0,0.24324324324324326,False,10.0,0.09009009009009009,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-06-03,164.73,59.0,17.0,0.288135593220339,False,5.0,0.0847457627118644,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-06-10,162.78444444444443,59.0,15.0,0.2542372881355932,False,9.0,0.15254237288135594,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-06-17,163.7386111111111,47.0,5.0,0.10638297872340426,False,1.0,0.02127659574468085,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-06-24,161.5702777777778,62.0,17.0,0.27419354838709675,False,6.0,0.0967741935483871,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-07-01,165.91583333333332,109.0,43.0,0.3944954128440367,False,15.0,0.13761467889908258,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-07-08,162.24416666666667,100.0,74.0,0.74,False,32.0,0.32,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-07-15,156.8825,120.0,42.0,0.35,False,22.0,0.18333333333333332,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-07-22,165.5288888888889,75.0,22.0,0.29333333333333333,False,10.0,0.13333333333333333,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-07-29,164.66583333333332,83.0,107.0,1.2891566265060241,False,27.0,0.3253012048192771,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-08-05,166.37194444444444,92.0,58.0,0.6304347826086957,False,21.0,0.22826086956521738,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-08-12,164.10888888888888,126.0,75.0,0.5952380952380952,False,38.0,0.30158730158730157,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-08-19,162.44472222222225,101.0,124.0,1.2277227722772277,False,48.0,0.4752475247524752,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-08-26,165.745,119.0,88.0,0.7394957983193278,False,43.0,0.36134453781512604,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-09-02,167.04111111111112,172.0,343.0,1.994186046511628,False,132.0,0.7674418604651163,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-09-09,164.49166666666667,177.0,150.0,0.847457627118644,False,67.0,0.3785310734463277,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-09-16,167.36916666666667,190.0,120.0,0.631578947368421,False,56.0,0.29473684210526313,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-09-23,165.07333333333332,177.0,293.0,1.655367231638418,False,108.0,0.6101694915254238,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-09-30,160.23694444444445,229.0,252.0,1.1004366812227073,False,125.0,0.5458515283842795,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-10-07,165.975,218.0,372.0,1.7064220183486238,False,137.0,0.6284403669724771,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-10-14,166.85444444444445,251.0,73.0,0.2908366533864542,False,41.0,0.16334661354581673,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-10-21,166.92305555555555,222.0,85.0,0.38288288288288286,False,33.0,0.14864864864864866,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-10-28,166.3175,263.0,60.0,0.22813688212927757,False,34.0,0.12927756653992395,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-11-04,167.5738888888889,353.0,817.0,2.314447592067989,False,330.0,0.9348441926345609,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-11-11,166.54638888888888,385.0,65.0,0.16883116883116883,False,38.0,0.0987012987012987,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-11-18,167.0261111111111,311.0,97.0,0.31189710610932475,False,52.0,0.16720257234726688,False
OD02,731f339c-0327-4a22-9df3-3324da5ac628,2024-11-25,167.30972222222223,285.0,75.0,0.2631578947368421,False,35.0,0.12280701754385964,False
