product,instrument_id,test_id,ibp,fbp
AUTO G2 High Boil.,7f33271c-1569-4840-a04c-8ad769055b74,84acc5fea0238a731e3b0a5d53a53bdfc1503b7c679a8b335bc0e672ff99fc79,57.538,150.773
AUTO G2 High Boil.,7f33271c-1569-4840-a04c-8ad769055b74,ee7e5b8fe60c9a5305cba2e9920870051e6bc8de0bc8dcb61a0b6ddfd42fe1ab,98.892,145.229
AUTO G2 High Boil.,7f33271c-1569-4840-a04c-8ad769055b74,5f52d4adbf598001c9b7b4fdf7110ed9f0ceae10ca94bec57feecfed377a2026,98.892,145.229
AUTO G2 High Boil.,7f33271c-1569-4840-a04c-8ad769055b74,6656480e89f43bdc5e45bb0c2c4736495e7e6b58c8a7d77e8a9fa29d8511feda,33.893,128.192
AUTO G2 High Boil.,7f33271c-1569-4840-a04c-8ad769055b74,b35d1fe1f7e104a9f8bcbe0a3791bf64ce5d7eb3c9e10200d7ffbd1f03dae006,100.105,142.963
AUTO G2 High Boil.,7f33271c-1569-4840-a04c-8ad769055b74,b8494f2dcb254882e2068282746767f21dffc8e66128a3a1b53ab11429b341d8,77.18,177.365
AUTO G2 High Boil.,7f33271c-1569-4840-a04c-8ad769055b74,9d61cca86ad72b66f364d9641992ea09c7ba99e44e5018134592f255071fead1,77.18,177.365
AUTO G2 High Boil.,7f33271c-1569-4840-a04c-8ad769055b74,2989e1fa72d376d59c49c9e1159bd12a38bd4dd8e60249a000e6444839adee08,77.607,176.325
AUTO G2 High Boil.,7f33271c-1569-4840-a04c-8ad769055b74,5f7e68f10124b6ede886aa1ac29ee9e7e90b4ffd84964b770a236a3bff31f5b6,35.107,127.144
AUTO G2 High Boil.,7f33271c-1569-4840-a04c-8ad769055b74,88d359876b7caa93fc2a75835afc905f74c27c69291b105b0949f705b7d35f16,35.107,127.144
AUTO G2 High Boil.,62548191-5d9a-41c7-aae5-5788aec74ee4,0211cf6fe6aa497a7b2650432e1af2cef485846c386c4d574cc8a54294d94ffe,40.461,145.369
AUTO G2 High Boil.,62548191-5d9a-41c7-aae5-5788aec74ee4,96639268af4c482cd5f97669d904a66f0615b91568c5c1f752f14471b4184bbf,100.507,139.165
AUTO G2 High Boil.,62548191-5d9a-41c7-aae5-5788aec74ee4,d8c66c08194a14567c223c86ad4bc155a72b54d1d14eec832bb2cc0cd81688d5,98.451,141.3
AUTO G2 High Boil.,62548191-5d9a-41c7-aae5-5788aec74ee4,317b39e3f4198d6a347cb78f082c5ce5c314a98087fee47c48b7657bbf816e3b,98.293,144.196
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,a496a670668b2c91633feb8d5667eb4b41e4ce0c67dd9dc50397bd6ac00afa91,41.395,128.787
AUTO G2 High Boil.,7f33271c-1569-4840-a04c-8ad769055b74,7b91e7643beee825c883b0a0e1404acdb6e329b7f0c9465d7315b824e405e36a,94.773,136.888
AUTO G2 High Boil.,7f33271c-1569-4840-a04c-8ad769055b74,d6a47cb61b995d0812d4efb58d4d6bfae8689d42381473510991f5392ffe96f2,40.119,150.375
AUTO G2 High Boil.,7f33271c-1569-4840-a04c-8ad769055b74,64ab1109a3d97b17a31af3237c55aab45fa9dd146a711f319cd2227f7d41df65,66.505,71.955
AUTO G2 High Boil.,62548191-5d9a-41c7-aae5-5788aec74ee4,0b704edb153af1ded989f38bb1e8c8dd946950143b23fbfc1120c675f97cc9bc,48.199,132.635
AUTO G2 High Boil.,62548191-5d9a-41c7-aae5-5788aec74ee4,9b5fc24c72d658002b2b3611be33964340a4f5684cd1e0460ecc8d0151317733,39.83,160.583
AUTO G2 High Boil.,62548191-5d9a-41c7-aae5-5788aec74ee4,e53ce8da52700f484da3a7ceac0a275a27dc374a1d6f9b64fb53e4af3969d19f,67.736,176.674
AUTO G2 High Boil.,62548191-5d9a-41c7-aae5-5788aec74ee4,712b41c9ffb7c4e0284c2ec367054d4d27077715c5d7d70243e1eba32819efdb,39.664,171.89
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,d418d1cb494f697aad8f6b6135a1a472be3787ebcb45c96673f8bf918c03408e,39.433,128.26
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,0eea8b35aed482a1ee45c60763b87762b3b2f74faedd321c4cea1512d01dee35,18.209,24.609
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,4a95384e2cb249e54c3d9dbcffc3e738f8db75634e399bb68665fad5f6c54f0d,70.959,175.959
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,00aaf821bab10f87f92752300d5ab39dfdbf70e0f549ba7533092fe96c7e4a65,59.232,145.02
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,de6fcff28c7ce09167d59ba738711d0bb8055d8d7183ea21dd2c6e66d5ea60ac,59.232,145.02
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,8bad5bb3211912b0088f20401b8426e347668a10ad64b63990f986f1a67772c6,37.094,127.619
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,74525769d398a04780417add30ca0e2525fb5237bd4276ba42b8d10898ecd18e,37.094,127.619
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,593f00069687f40be0dd5befc92679193828d5412792037f289aa7e82858d06c,36.021,168.949
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,1f248e0dfc4c6fb1ae07b134b4c6458d9ba45ddd14ec2b56d729865b23daff82,46.312,131.357
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,1aeab1d2db23383da7fbf55ae65049f28cbdef1777f3acb907f3d194d6503cf2,38.227,127.12
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,9bce4cbdc24efc055c3ef05cbce593d9b76a8af3c626edd72a90f85456fb4eb6,39.479,165.931
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,79541b21476587d1cbb13df628676f2f2f4a451de032da8b9ddbe2bd57b2fdae,45.708,137.637
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,11b3adcf321ca283c0357201c18ad91f3bdb4b720fdd0f54c6bb8f9a723a4950,45.708,137.637
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,c29557f889e0417c7076c4a92be6c34fe65e21632657b877a34663665d8e2a1d,40.835,156.771
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,890be2c3c05fb6962b6f8acebee27e80dba88cb10384bf59acbd2573be1c47a3,42.214,155.319
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,06c7bf3b01676597d1c803c1bdbcc760c7a42669e99a87fcc60cb7bfb298afd5,46.086,132.035
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,6aa29236ced764b1cb1f9cc34abff2c911f83cfbd1f2aa28b4f5812d3f471845,158.356,241.813
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,1b2a6d173587f0842b4c31db77338eab4a7d6aa3acfa5f4ce9f001717a32c7da,41.315,152.856
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,08dbfe52bbf9c562bf3d018a50c37662ee8775b616fee2fe73513bb3f997f0f2,37.139,122.904
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,8098e1d9e7e98610d01f88b938b30c6c820a2a44f6ae90a2cfb88f528ea028ea,37.784,170.431
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,c4d2c43b6a1e0fd86da99927607e26d1c3e41536871a373a5a8c148f51966951,89.378,135.604
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,2bd78cfa6f85732c1e3990f3d8b846d90827a9fe7bb2baaefd3599873211d8b9,92.214,133.489
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,61db682eb602a3ff1dfb809ab7a67d2206dd5e05235ee6196f34dd4e91396a06,38.102,169.309
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,646205b63b8c7a5bb5caa2d5ec3402d3fd980ec7b8fc19f27cf25e395fcd912e,81.671,133.761
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,887fa65dddcf4f26e3e67f68e0810b358c2feaf012af79af62a12b6d40f52b29,38.067,167.524
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,3d6ad1b373925dcf9a1c2b29ccffc12ee7fc715a00b5c0e41136937ed8666c52,38.067,167.524
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,251eb6284016a676a55a6bed9a5899f57814d1218fece7ceec1e5af3fb150d74,38.299,155.072
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,8f3ae9571ca16d421d2f4092218eb541ddea3b9ee69bd632df63bdb5a21a64db,37.949,155.994
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,fabc7a8b3bbfd4a4bf79e9a4770cf92d4dc31153965a24c50ba38084ab166e78,88.142,133.857
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,d8da6aced1e590e87f754ef35ed758cc2d4aecb57da0ef57f863f168eecc25a9,37.512,170.873
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,cb54d5b2f480563d4410fb01197e2c26210fcc9e42bd3ae1b6b76c0caf302ccd,37.512,170.873
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,ea9244642a86cd108bbc6c468e52be9a7bc521ec81457b271f5e7cb108a9202a,39.239,121.361
AUTO G2 High Boil.,5064f4b6-85f1-41d9-8562-ae9948202868,539f0c65a1fbddeff32e16ea82a3045efa9f6cc5378fc88659d04bb275e43e69,103.139,133.838
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,d3bd3b48a0d0552d7bcdebb3ccf0208c487f0da3d5012cbc9b19ec3ba07c7b50,117.029,189.346
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,3540112bcc2e1e5e56a7b49ef0220462c3fa77a5be873a52b1f5cbd461bbe282,86.761,155.429
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,d3cbd68be3aa269ccf1ad145b70b13c7a7353cd136aa1871f0756754b4dc2adb,111.921,159.61
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,707971da9a4976192946c98c72d820bce429ebfaeb90f59c183771a5d736f344,39.341,122.536
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,7dca38d60e4a154ed9c79339dd1ef0a14e80f0b9ee69fa7cd77d6399bb83653d,89.29,155.312
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,6895e3dd3ae0699a684ec21971d453a813a704cb7944b5184eeabec523c7f4de,112.791,158.887
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,bb74fcf7aadd8d7c60bf91e56ba0b4e54f4e3b97cb812f1cec11a990edf246e2,100.823,159.439
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,3468b34435d1f21bb278a3ad97d4590a5bc0c2fdceb083fc0817fd5d31faa306,47.171,141.377
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,8ee03dd8149d8d30dbbe0eaf85faf1629492238ecddf50e3a386484138376ff7,53.611,160.668
AUTO G2 High Boil.,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,6e0f3a4c122e66d49f1094bdfaea356fce639f6d33adb757e6fd6680ac43ad55,109.791,160.252
AUTO G2 High Boil.,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,ecb54b92901540236b049db5a42817243e7cf9530ad2b4020cbbb85c18aa215d,44.291,128.025
AUTO G2 High Boil.,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,7cffafa815b4aa9841701d3e05b4da1d4cf2a6ba90c30063f4133b251184780f,38.441,166.974
AUTO G2 High Boil.,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,fb4a0d617a0893ab7bd9c53e32b515feb047fb3e7f7c9bea4597497b9ca148a2,37.912,156.618
AUTO G2 High Boil.,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,146757f5386ad7558a0060ae1edeecd3bb70cb3e3d88120a06b2f6848e3ff006,110.498,162.891
AUTO G2 High Boil.,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,a26efe6f17b066888247b45b4158f675237217b9d4d1a7e2834517f329c0cdd5,100.773,162.346
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,fa98973e766edab5a786501222f12240401b956267dc2983dd3e6ebe56847efa,35.374,128.724
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,b4deda16950b9f785056b4037926f73cf440ed6bcdd99347e1a804ec5d4995cf,38.577,162.167
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,81b98a59cadbd9be31d72871523c1b77b665ac8c2a1ef7a7d18cc8d9ce03c213,109.364,160.697
AUTO G2 High Boil.,6569bd0e-0e3b-4c4d-85f7-de9989d851de,2e941d63c2f43248780bb0eef0a735fa007384275687d47606745ecaa9adc6e3,38.886,126.57
AUTO G2 High Boil.,6569bd0e-0e3b-4c4d-85f7-de9989d851de,5f3650af8fb04ad89e418fd0e26f857da9d732d9e1fea692ead6ff5ac6f7be93,112.282,169.776
AUTO G2 High Boil.,7f33271c-1569-4840-a04c-8ad769055b74,390feb659d5c6bb6552be873499f9945d5233bafcc616fdc695191549a81ace5,98.62,133.43
AUTO G2 High Boil.,d1786860-8805-4192-af2b-a6f12832ac56,fcd3ce35a30d0c2975870bdebd8697fe1eef7df663a7ffd1219aebb6956a7894,44.65,173.335
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,1fa45e22a6d6da12aeabf92fafc187e48c5a28931531ed309b455b1f5e6b0601,55.671,157.368
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,7c69cf5c3b6565b8cf914551d848b59ae4ef94ac8ce6c4b12ece6b6620e6df65,61.451,151.584
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,d323b772c2e0cde696d164f95e7a2e9773876ab9acc1692c831b0417656a1301,43.702,133.554
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,563e5e0386afb448d04d6ae80a3f462ed93e30a4d9d1eda2936763df4673cd41,103.267,148.989
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,f743e189e25082c5f16f76663ff3ae3f94e9feb861e3b1f652f22c956f23980d,42.213,163.434
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,c9ce43a8a8473c15d3a5045006534b60bfaa224d7b13990a9cfa16e40e3c3d97,102.025,149.237
AUTO G2 High Boil.,e1326398-e01a-445f-9caa-c175da8ac7d3,3de2219837ce55ade026c1e845b64e3b05321e30f1001fe45bc702a840e47e5d,149.208,200.071
AUTO G2 High Boil.,2ed1d374-7800-48a8-9a5e-dca96443823a,c4a8daf0b538491c6aa3546de59eda1fec3c04158975f9b14a86600edcdef4b1,94.369,171.751
AUTO G2 High Boil.,0889e4ec-1473-4d57-a5cb-df61853edf03,d1bd240f83b17347aa4f88b2e1b281cfcf0560dd05ffa2dc122484e40c93cead,37.71,92.503
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,2e78178a3fec25ecf2e5b187e19ee73e0fcb0f02b5c71e07ea3cd52c02e8de22,100.356,144.771
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,47a91190909fec564ccb1d4cc8ae33a4b7aa36c297bd73e29598b5fc6938495e,46.998,133.669
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,5f4a07d0ca81c2c5423161cd026dcb28de92147a6e2b29fad7fd373b242f032a,104.904,151.391
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,dd871fabe41cbbd0fd5b87791dba0ef82d51e24fde1ceeff68d0622dc6f6be8c,105.319,149.48
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,a124fb6c1f4263568580c11a18baa1a8d91de0ea6e2835a97341989f9b223098,43.415,134.776
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,c200cb8cb983ab94dfe79f6d462d7417c9644715be2707f29d0558ab985da335,44.723,163.31
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,efe75f4a3cb59f5a874bc2da04bc49788c51fe4a57cfdc09ebe1a8c0645bce2e,46.455,165.145
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,3320f955f49199b4e7562bff170587dfc81f296e29bd9181d09911f4b3a9df3d,42.055,123.245
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,7c6a706680ba400a3538329eeeb351832ac6d4294f96f57f14003c2b8ee0fca5,38.753,172.442
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,53906caf970193bb3781c780dcef4a3ea92c494c6dda9558462b2ee8479e239c,41.368,174.434
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,9168c80480a6ae7476cb66710605f938ac21848869710fbb3be98355200ccb91,45.23,164.469
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,55970be7139518b6d8120b69532b05245fe9cacf1ef5c54fb3b71b7c9dd399cc,110.599,153.629
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,48898c4d30a911c31497bd5985b827ba54e51af029539ccb322ddbe18f3488b8,67.677,161.192
AUTO G2 High Boil.,0889e4ec-1473-4d57-a5cb-df61853edf03,53ac7de33b9a3ce70eecafef46896c4a350def1023664b355f684b517faaf84c,45.652,167.54
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,0302c7b30297e380eceddcdb3e8f15e818b7dde4a5f2801b4a6b6d2e57dc4045,104.05,150.772
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,c3e69db3c216064af13029545669a97b4b20fa14f5da7b2afbf0c91496dcc0d7,39.022,134.826
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,2ecb4ac4040efdef3923fb31b462f081f21ad989d0614b927a0bc275df1bc540,44.283,168.648
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,1cc249e9bb4c097e664632ce8022e1fccdf9ac6d58a951342b93de16c7fda873,45.463,158.253
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,0454e361fa34536aff3c321792671852fb3c9a31936b764b9a0a3dbbbb1a42f9,44.886,158.225
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,41813246ba0e1911d0eeed28592325e346439d809118af291c0ec728026dfa45,104.666,149.945
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,3ee2c95e3be9d3ce7c9728081a63edbb9f6275e16cd850457ee4c09b310e1474,110.912,154.763
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,b4f6dad82b1de7b2e60cab810fd63277d99e7aa9ce5d27b9bd627ea5571650c6,104.375,151.044
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,95fb820d25708b77dc41b37cc89af48c2d6098ab8b389e19b2a59eab0b91bdea,44.353,167.905
AUTO G2 High Boil.,f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,7fc4b0134326fd0428e0d694cb1bcb082c75b83c8446f1d6f26ab92c794e58d3,96.5,125.677
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,fa37d45d9f4fa71c64ebce8bf5aeafc9a42efb212c28748f3431803499971983,43.011,129.434
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,a530c1df6e355420f0bee3679e0dba2b2824abfc4ed1e5119cde169ce5cf9100,40.658,157.239
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,6aafed1aade65297d7341343e8192cef330b275854c9f2bb477f543e49a0d351,117.084,168.52
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,ab9aef65e4177eb4d73f83ea4ae4ac822da62cc350a0624e7003ccf3a0f9a22a,111.291,161.182
AUTO G2 High Boil.,0aa8fd0d-019e-422b-bcfb-6f0803909220,e8df4176785aaabf867b0f0222a12848ee774323b29a69776080d5959fff7172,124.994,126.461
AUTO G2 High Boil.,0aa8fd0d-019e-422b-bcfb-6f0803909220,cc215f3a278bf257414c6be670ba9ea8eb22dc1402cec445e437d57d06802845,124.971,126.35
AUTO G2 High Boil.,942706ef-836a-4464-bc76-74aa97b76f8b,aa7f8710ef15edb760538259da8e15111c495177dfd856796863232d900d7390,104.975,161.409
AUTO G2 High Boil.,0889e4ec-1473-4d57-a5cb-df61853edf03,38575c8d1c1e1062d78d00e59f2620eafd0cd41c82cfeb9372f011de22214ee9,26.792,79.302
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,08cc102cf6aee5cdd90be07081e83e42c67f1bc37f22226a4603058baf539523,104.528,150.859
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,ca97d02e22dd21092bff9796d95a7c7d8612f3bd6be9267cd54060fa19dfafab,105.663,152.298
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,2b27f2777af87447832267be772c3753ba9ef2ecb4725f86137a52997f55f01d,40.226,172.301
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,92054bf1ac22911e03e1268e3bba2bcd3f6b167cffdfa976eca341a1554d1cd8,43.02,125.533
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,48ac8851f8185a058bca4fd2e7e2ba49a639f0b3d0b802197aace56d59a87517,39.759,172.367
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,c71cdd28199059c2ee5cb5e88ad060876077ee8fd4bb569c936ece62c3f41dea,116.411,166.206
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,a52be3eac09288018051e1c1fa72199e53f29299184066eaa50613d377aece2c,106.696,155.497
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,c46e909eeb617e3009a14d3b8255c2bdf6aa6d830adf5c21cfd5babbd4aa0098,47.101,133.29
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,c5d318c82699c77be2ed53f3201f0ac804df3572c8de97d726ccdfb3d7e9f912,43.747,134.594
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,fd4501c5d0e854b6c3667b85f1194637bc897d3e0009ff4447adb641a5b70067,106.591,156.036
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,576be86d759c87b8f8f1783bdd0b8c6eb793965764124c1af205487443245d2c,115.829,166.504
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,2da917c04959d708732912f3403f2bf9df82e4e4e9c8a235e06e88d6c26abdd6,41.623,147.638
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,c3655e40b1b5205035f370196b1062c9797af0a340b4e1e9c4e302d73e02bd48,42.558,160.354
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,7b8a98afe0e4db5177bf5f1217103ab69e0d076bce68fb55103f1771d1e2d360,39.773,157.595
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,65154585bdfad19daf3597bbca26bb5ce3f2129ac85d35832b60b88fd8f3be2c,42.374,132.329
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,24142f084354c45a6784f76ac250bf5091203a30d64d0860c87a181bce447bf3,46.208,166.131
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,96a4b889eae2ac17cfa98cdf86e79004e78f53bddeda8bac698d44cb3d52c8fb,39.952,155.288
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,17f90f0dcd0b9669c726006fbfe22eacbf4490fed69f98d649cb624c98361751,42.379,130.701
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,a87ef77b13c90cefc33a478802345644ea9ddb078fbb090a4812e929b455c888,41.263,149.584
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,be82a7ddd95604245bd8610116a9f3919f6da40515a895f07c0482e709b560ed,42.541,161.207
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,2631d4d20ec50200322215a01ce22b1d2836e4ff52beee98b09ec0b7b4c74b1f,100.641,144.73
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,110fa032c096ca1ccdd5b89ebfd0c25ffe4817701f2127d306f8e22af22d02f6,44.983,165.172
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,1953041f08daca57f6a87df3f96e0c4602906fc7016760dcf4c87cf1c9d12698,42.929,133.188
AUTO G2 High Boil.,0aa8fd0d-019e-422b-bcfb-6f0803909220,6931fb5f22e7f3577d8b6e70b03089cbd7c83f1b29a105484717d137fb978580,86.872,104.768
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,825f2bb1416e3f8c063563725756ca909032aa983112eeed660d858839e51238,57.93,156.894
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,97fa56c11d854175ec2cdf238e4fbf9627dd1dbe7acea8e528e0188bc4908d6d,39.194,152.427
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,f9a0119bcfe48b2a85b6f727425025fdb256de41dbe02497491cf6532ef29a27,42.48,164.397
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,77d5381e4abb68fdab1c4e73bb671a96a102ad07fbaaa420f4e86f609b319b09,42.215,124.781
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,37840db0a6d4da1c66718ce4c6201deb18d771243ca09333613ae51605851887,43.179,130.915
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,65296db2c6784d62320d26c456e12818a492c42823e658135885eab952c50987,43.033,124.518
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,8582ae2a31e1d8db47100ea7bddfadd0dc5396e07e605d69b45e81117713c403,40.305,123.268
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,63366017ed8be99cd7aee76f7ce10d9203bfb9289aff16a319ea4b3d9a8dcfd9,45.443,164.299
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,8e22eab4034bc77b3c0a13105fbeaa651428c149f70e040e87f96d0f75906295,46.364,124.733
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,0f3e9cd5d2bf6c4e60b397b6b500aaad2cd81e16e90707c83860db1cca39726a,101.085,146.018
AUTO G2 High Boil.,1114da92-0859-4dfb-a363-26447dc0f84d,5eaa68f5211de2cdba34f666829e5ab456c228f74d00f0bde4eb5567568247bc,40.491,136.904
AUTO G2 High Boil.,d1786860-8805-4192-af2b-a6f12832ac56,222205af2a5cba5e335fa1a0345934647445ea463f03cfb592b2e75117544667,32.891,141.034
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,8c2c27fb7fa1de52e966bbcc6bb59dbe9d70c3bad71a3e25a34f230e5586781c,43.069,121.503
AUTO G2 High Boil.,92326ee8-3704-4d95-860a-288c627e35f7,1023232f5f9f292117b68bd154100197029f09c34b7f2a182179cb3e7e364a93,43.229,165.456
