short_id,week,instrument_id,test_count,error_count,critical_error_count,error_rate,critical_error_rate,downtime_hours
OD02,2024-12-02,731f339c-0327-4a22-9df3-3324da5ac628,420.0,323.0,166.0,0.7690476190476191,0.3952380952380952,167.42416666666668
OD02,2024-12-09,731f339c-0327-4a22-9df3-3324da5ac628,430.0,219.0,90.0,0.5093023255813953,0.2093023255813953,167.00583333333333
OD02,2024-12-16,731f339c-0327-4a22-9df3-3324da5ac628,441.0,323.0,169.0,0.7324263038548753,0.3832199546485261,167.90972222222223
OD02,2024-12-23,731f339c-0327-4a22-9df3-3324da5ac628,318.0,58.0,30.0,0.1823899371069182,0.0943396226415094,167.60472222222222
OD02,2024-12-30,731f339c-0327-4a22-9df3-3324da5ac628,347.0,237.0,127.0,0.6829971181556196,0.3659942363112392,164.81527777777777
OD02,2025-01-06,731f339c-0327-4a22-9df3-3324da5ac628,532.0,144.0,83.0,0.2706766917293233,0.1560150375939849,166.5938888888889
OD02,2025-01-13,731f339c-0327-4a22-9df3-3324da5ac628,521.0,352.0,190.0,0.6756238003838771,0.3646833013435701,167.10722222222222
OD02,2025-01-20,731f339c-0327-4a22-9df3-3324da5ac628,484.0,422.0,238.0,0.871900826446281,0.4917355371900826,167.7813888888889
OD02,2025-01-27,731f339c-0327-4a22-9df3-3324da5ac628,336.0,493.0,202.0,1.4672619047619049,0.6011904761904762,165.54888888888888
OD02,2025-02-03,731f339c-0327-4a22-9df3-3324da5ac628,516.0,860.0,463.0,1.6666666666666667,0.8972868217054264,167.6652777777778
OD02,2025-02-10,731f339c-0327-4a22-9df3-3324da5ac628,578.0,112.0,60.0,0.1937716262975778,0.1038062283737024,167.88083333333333
OD02,2025-02-17,731f339c-0327-4a22-9df3-3324da5ac628,610.0,759.0,404.0,1.2442622950819673,0.6622950819672131,167.19833333333332
OD02,2025-02-24,731f339c-0327-4a22-9df3-3324da5ac628,453.0,347.0,149.0,0.7660044150110376,0.3289183222958057,165.36944444444444
OD02,2025-03-03,731f339c-0327-4a22-9df3-3324da5ac628,395.0,926.0,381.0,2.3443037974683545,0.9645569620253164,167.1225
OD02,2025-03-10,731f339c-0327-4a22-9df3-3324da5ac628,493.0,68.0,39.0,0.1379310344827586,0.0791075050709939,167.66944444444445
OD02,2025-03-17,731f339c-0327-4a22-9df3-3324da5ac628,551.0,347.0,189.0,0.6297640653357531,0.3430127041742287,167.2627777777778
OD02,2025-03-24,731f339c-0327-4a22-9df3-3324da5ac628,391.0,0.0,0.0,0.0,0.0,113.4
OD03,2023-08-28,2ed1d374-7800-48a8-9a5e-dca96443823a,4.0,0.0,0.0,0.0,0.0,0.0547222222222222
OD03,2023-09-04,2ed1d374-7800-48a8-9a5e-dca96443823a,9.0,0.0,0.0,0.0,0.0,51.82861111111111
OD03,2023-09-11,,0.0,0.0,0.0,0.0,0.0,170.0
OD03,2023-09-18,,0.0,0.0,0.0,0.0,0.0,170.0
OD03,2023-09-25,,0.0,0.0,0.0,0.0,0.0,170.0
OD03,2023-10-02,,0.0,0.0,0.0,0.0,0.0,170.0
OD03,2023-10-09,,0.0,0.0,0.0,0.0,0.0,170.0
OD03,2023-10-16,2ed1d374-7800-48a8-9a5e-dca96443823a,28.0,33.0,17.0,1.1785714285714286,0.6071428571428571,72.265
OD03,2023-10-23,2ed1d374-7800-48a8-9a5e-dca96443823a,37.0,17.0,7.0,0.4594594594594595,0.1891891891891892,149.87777777777777
OD03,2023-10-30,2ed1d374-7800-48a8-9a5e-dca96443823a,44.0,24.0,12.0,0.5454545454545454,0.2727272727272727,110.37861111111113
OD03,2023-11-06,2ed1d374-7800-48a8-9a5e-dca96443823a,4.0,0.0,0.0,0.0,0.0,10.101944444444444
OD03,2023-11-13,,0.0,0.0,0.0,0.0,0.0,170.0
OD03,2023-11-20,2ed1d374-7800-48a8-9a5e-dca96443823a,1.0,0.0,0.0,0.0,0.0,170.0
OD03,2023-11-27,2ed1d374-7800-48a8-9a5e-dca96443823a,17.0,0.0,0.0,0.0,0.0,82.76916666666666
OD03,2023-12-04,2ed1d374-7800-48a8-9a5e-dca96443823a,20.0,3.0,2.0,0.15,0.1,115.67083333333332
OD03,2023-12-11,2ed1d374-7800-48a8-9a5e-dca96443823a,16.0,0.0,0.0,0.0,0.0,89.47583333333333
OD03,2023-12-18,2ed1d374-7800-48a8-9a5e-dca96443823a,22.0,2.0,0.0,0.0909090909090909,0.0,147.11888888888888
OD03,2023-12-25,2ed1d374-7800-48a8-9a5e-dca96443823a,17.0,7.0,6.0,0.4117647058823529,0.3529411764705882,91.28777777777778
OD03,2024-01-01,2ed1d374-7800-48a8-9a5e-dca96443823a,49.0,7.0,4.0,0.1428571428571428,0.0816326530612244,150.81305555555556
OD03,2024-01-08,2ed1d374-7800-48a8-9a5e-dca96443823a,67.0,47.0,25.0,0.7014925373134329,0.373134328358209,153.36833333333334
OD03,2024-01-15,2ed1d374-7800-48a8-9a5e-dca96443823a,25.0,9.0,5.0,0.36,0.2,125.42472222222224
OD03,2024-01-22,2ed1d374-7800-48a8-9a5e-dca96443823a,45.0,21.0,10.0,0.4666666666666667,0.2222222222222222,157.04416666666663
OD03,2024-01-29,2ed1d374-7800-48a8-9a5e-dca96443823a,23.0,8.0,3.0,0.3478260869565217,0.1304347826086956,143.0875
OD03,2024-02-05,2ed1d374-7800-48a8-9a5e-dca96443823a,40.0,30.0,13.0,0.75,0.325,163.32111111111112
OD03,2024-02-12,2ed1d374-7800-48a8-9a5e-dca96443823a,26.0,17.0,8.0,0.6538461538461539,0.3076923076923077,161.2863888888889
OD03,2024-02-19,2ed1d374-7800-48a8-9a5e-dca96443823a,17.0,6.0,2.0,0.3529411764705882,0.1176470588235294,140.02555555555554
OD03,2024-02-26,2ed1d374-7800-48a8-9a5e-dca96443823a,28.0,0.0,0.0,0.0,0.0,152.3563888888889
OD03,2024-03-04,2ed1d374-7800-48a8-9a5e-dca96443823a,40.0,6.0,2.0,0.15,0.05,165.34833333333333
OD03,2024-03-11,2ed1d374-7800-48a8-9a5e-dca96443823a,32.0,6.0,4.0,0.1875,0.125,162.72972222222222
OD03,2024-03-18,2ed1d374-7800-48a8-9a5e-dca96443823a,65.0,0.0,0.0,0.0,0.0,167.59666666666666
OD03,2024-03-25,2ed1d374-7800-48a8-9a5e-dca96443823a,72.0,1.0,1.0,0.0138888888888888,0.0138888888888888,166.76194444444445
OD03,2024-04-01,2ed1d374-7800-48a8-9a5e-dca96443823a,135.0,68.0,37.0,0.5037037037037037,0.2740740740740741,166.46
OD03,2024-04-08,2ed1d374-7800-48a8-9a5e-dca96443823a,113.0,93.0,56.0,0.8230088495575221,0.495575221238938,167.95694444444445
OD03,2024-04-15,2ed1d374-7800-48a8-9a5e-dca96443823a,147.0,72.0,30.0,0.4897959183673469,0.2040816326530612,164.85083333333333
OD03,2024-04-22,2ed1d374-7800-48a8-9a5e-dca96443823a,48.0,18.0,3.0,0.375,0.0625,163.05777777777777
OD03,2024-04-29,2ed1d374-7800-48a8-9a5e-dca96443823a,37.0,3.0,2.0,0.081081081081081,0.054054054054054,147.46583333333334
OD03,2024-05-06,2ed1d374-7800-48a8-9a5e-dca96443823a,64.0,9.0,3.0,0.140625,0.046875,165.7163888888889
OD03,2024-05-13,2ed1d374-7800-48a8-9a5e-dca96443823a,58.0,7.0,4.0,0.1206896551724138,0.0689655172413793,167.2125
OD03,2024-05-20,2ed1d374-7800-48a8-9a5e-dca96443823a,42.0,2.0,0.0,0.0476190476190476,0.0,165.7525
OD03,2024-05-27,2ed1d374-7800-48a8-9a5e-dca96443823a,70.0,23.0,13.0,0.3285714285714285,0.1857142857142857,157.44194444444443
OD03,2024-06-03,2ed1d374-7800-48a8-9a5e-dca96443823a,92.0,9.0,4.0,0.0978260869565217,0.0434782608695652,164.38222222222225
OD03,2024-06-10,2ed1d374-7800-48a8-9a5e-dca96443823a,106.0,18.0,12.0,0.1698113207547169,0.1132075471698113,161.22944444444445
OD03,2024-06-17,2ed1d374-7800-48a8-9a5e-dca96443823a,32.0,5.0,3.0,0.15625,0.09375,143.5925
OD03,2024-06-24,2ed1d374-7800-48a8-9a5e-dca96443823a,57.0,12.0,6.0,0.2105263157894736,0.1052631578947368,156.0186111111111
