short_id,instrument_id,week,test_count,error_count,critical_error_count,error_rate,critical_error_rate,downtime_hours
OF02,0d0a979d-eb25-4357-9b6f-243b3a93fab9,2024-01-22,27,0,0,0.0,0.0,72.00972222222222
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2023-10-30,373,5,0,0.0134048257372654,0.0,12.643611111111111
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2023-11-06,176,1,0,0.0056818181818181,0.0,137.4391666666667
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2023-11-13,35,0,0,0.0,0.0,124.82777777777778
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2023-11-20,51,0,0,0.0,0.0,150.08583333333334
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2023-11-27,39,0,0,0.0,0.0,147.565
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2023-12-04,69,3,0,0.0434782608695652,0.0,151.3686111111111
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2023-12-11,66,1,0,0.0151515151515151,0.0,125.45611111111111
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2023-12-18,65,0,0,0.0,0.0,147.8863888888889
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2023-12-25,45,0,0,0.0,0.0,124.68111111111112
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-01-01,35,0,0,0.0,0.0,126.41222222222224
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-01-08,39,2,0,0.0512820512820512,0.0,149.22611111111112
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-01-15,36,1,0,0.0277777777777777,0.0,147.38694444444445
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-01-22,31,0,0,0.0,0.0,150.35805555555555
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-01-29,53,1,0,0.0188679245283018,0.0,150.65055555555554
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-02-05,54,0,0,0.0,0.0,145.38972222222222
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-02-12,21,3,0,0.1428571428571428,0.0,151.0613888888889
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-02-19,39,0,0,0.0,0.0,125.12694444444443
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-02-26,35,0,0,0.0,0.0,126.87805555555556
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-03-04,43,1,0,0.0232558139534883,0.0,126.12138888888887
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-03-11,42,0,0,0.0,0.0,149.46944444444443
