short_id,instrument_id,week,test_count,error_count,critical_error_count,error_rate,critical_error_rate,downtime_hours
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-06-10,8,0,0,0.0,0.0,170.0
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-06-17,2,2,0,1.0,0.0,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-10-02,23,0,0,0.0,0.0,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-10-09,31,16,4,0.5161290322580645,0.1290322580645161,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-10-16,28,4,2,0.1428571428571428,0.0714285714285714,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-10-23,39,11,4,0.282051282051282,0.1025641025641025,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-10-30,31,0,0,0.0,0.0,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-11-06,54,51,11,0.9444444444444444,0.2037037037037037,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-11-13,14,0,0,0.0,0.0,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-11-20,15,0,0,0.0,0.0,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-11-27,24,0,0,0.0,0.0,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-12-04,38,11,5,0.2894736842105263,0.131578947368421,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-12-11,42,6,4,0.1428571428571428,0.0952380952380952,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-12-18,44,10,2,0.2272727272727272,0.0454545454545454,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-12-25,41,0,0,0.0,0.0,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-01-01,45,6,2,0.1333333333333333,0.0444444444444444,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-01-08,42,40,19,0.9523809523809524,0.4523809523809524,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-01-15,38,13,8,0.3421052631578947,0.2105263157894736,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-01-22,48,9,5,0.1875,0.1041666666666666,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-01-29,51,2,1,0.0392156862745098,0.0196078431372549,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-02-05,35,0,0,0.0,0.0,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-02-26,14,2,0,0.1428571428571428,0.0,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-04-01,55,18,9,0.3272727272727272,0.1636363636363636,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-04-08,10,4,2,0.4,0.2,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-05-27,23,0,0,0.0,0.0,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-06-03,64,20,15,0.3125,0.234375,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-06-10,58,9,6,0.1551724137931034,0.1034482758620689,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-06-17,47,3,2,0.0638297872340425,0.0425531914893617,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-06-24,50,10,4,0.2,0.08,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-07-01,49,6,1,0.1224489795918367,0.0204081632653061,170.0
OD18,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-07-08,17,3,1,0.1764705882352941,0.0588235294117647,170.0
OF04,2c08e260-ad0e-4abd-8946-704e91559557,2023-05-01,12,3,0,0.25,0.0,170.0
OF04,2c08e260-ad0e-4abd-8946-704e91559557,2023-05-08,4,0,0,0.0,0.0,170.0
OF04,2c08e260-ad0e-4abd-8946-704e91559557,2023-05-15,7,1,0,0.1428571428571428,0.0,170.0
OF04,2c08e260-ad0e-4abd-8946-704e91559557,2023-05-22,7,1,0,0.1428571428571428,0.0,170.0
OF04,2c08e260-ad0e-4abd-8946-704e91559557,2023-05-29,7,1,0,0.1428571428571428,0.0,170.0
OF04,2c08e260-ad0e-4abd-8946-704e91559557,2023-06-05,1,0,0,0.0,0.0,170.0
OF04,2c08e260-ad0e-4abd-8946-704e91559557,2023-06-12,5,0,0,0.0,0.0,170.0
