short_id,week,instrument_id,test_count_x,error_count_x,critical_error_count_x,error_rate,critical_error_rate,downtime_hours,test_count_y,error_count_y,critical_error_count_y,test_count,error_count,critical_error_count
FPP01,2024-10-28,ba5afa1a-6e39-4c93-a3a4-20274836ffd4,52.0,1.0,1.0,,,152.14444444444445,1.0,,1.0,0,0,0
FPP01,2024-11-04,ba5afa1a-6e39-4c93-a3a4-20274836ffd4,109.0,1.0,1.0,,,152.94194444444443,1.0,,1.0,0,0,0
FPP01,2024-11-11,ba5afa1a-6e39-4c93-a3a4-20274836ffd4,187.0,1.0,1.0,,,152.62805555555556,1.0,,1.0,0,0,0
FPP01,2024-11-18,ba5afa1a-6e39-4c93-a3a4-20274836ffd4,110.0,2.0,2.0,,,151.83027777777778,2.0,,2.0,0,0,0
FPP01,2024-11-25,ba5afa1a-6e39-4c93-a3a4-20274836ffd4,42.0,1.0,1.0,,,152.54333333333332,1.0,,1.0,0,0,0
FPP01,2024-12-02,ba5afa1a-6e39-4c93-a3a4-20274836ffd4,67.0,1.0,1.0,,,152.54944444444445,1.0,,1.0,0,0,0
FPP01,2024-12-09,ba5afa1a-6e39-4c93-a3a4-20274836ffd4,155.0,1.0,1.0,,,152.73888888888888,1.0,,1.0,0,0,0
FPP01,2024-12-16,ba5afa1a-6e39-4c93-a3a4-20274836ffd4,162.0,2.0,2.0,,,152.35583333333332,2.0,,2.0,0,0,0
FPP01,2024-12-23,ba5afa1a-6e39-4c93-a3a4-20274836ffd4,65.0,1.0,1.0,,,152.23416666666665,1.0,,1.0,0,0,0
FPP01,2024-12-30,ba5afa1a-6e39-4c93-a3a4-20274836ffd4,51.0,2.0,2.0,,,153.3411111111111,2.0,,2.0,0,0,0
FPP01,2025-01-06,ba5afa1a-6e39-4c93-a3a4-20274836ffd4,98.0,0.0,0.0,,,151.87194444444444,,,,0,0,0
FPP01,2025-01-13,ba5afa1a-6e39-4c93-a3a4-20274836ffd4,177.0,1.0,1.0,,,152.54361111111112,1.0,,1.0,0,0,0
FPP01,2025-01-20,ba5afa1a-6e39-4c93-a3a4-20274836ffd4,124.0,3.0,3.0,,,152.3733333333333,3.0,,3.0,0,0,0
FPP01,2025-01-27,ba5afa1a-6e39-4c93-a3a4-20274836ffd4,44.0,1.0,1.0,,,152.26694444444445,1.0,,1.0,0,0,0
FPP01,2025-02-03,ba5afa1a-6e39-4c93-a3a4-20274836ffd4,62.0,1.0,1.0,,,152.41333333333333,1.0,,1.0,0,0,0
FPP01,2025-02-10,ba5afa1a-6e39-4c93-a3a4-20274836ffd4,142.0,1.0,1.0,,,152.54361111111112,1.0,,1.0,0,0,0
FPP01,2025-02-17,ba5afa1a-6e39-4c93-a3a4-20274836ffd4,177.0,2.0,2.0,,,152.15694444444443,2.0,,2.0,0,0,0
FPP01,2025-02-24,ba5afa1a-6e39-4c93-a3a4-20274836ffd4,73.0,1.0,1.0,,,150.90027777777777,1.0,,1.0,0,0,0
FPP01,2025-03-03,ba5afa1a-6e39-4c93-a3a4-20274836ffd4,46.0,2.0,2.0,,,152.3733333333333,2.0,,2.0,0,0,0
FPP01,2025-03-10,ba5afa1a-6e39-4c93-a3a4-20274836ffd4,81.0,0.0,0.0,,,152.41333333333333,,,,0,0,0
FPP01,2025-03-17,ba5afa1a-6e39-4c93-a3a4-20274836ffd4,92.0,1.0,1.0,,,152.54361111111112,1.0,,1.0,0,0,0
FPP01,2025-03-24,ba5afa1a-6e39-4c93-a3a4-20274836ffd4,38.0,2.0,2.0,,,78.77027777777778,2.0,,2.0,0,0,0
FPP02,2024-09-30,9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,7.0,0.0,0.0,,,50.70722222222222,,,,0,0,0
FPP02,2024-10-07,9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,12.0,0.0,0.0,,,98.9325,,,,0,0,0
FPP02,2024-10-14,9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,8.0,0.0,0.0,,,97.16,,,,0,0,0
FPP02,2024-10-21,9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,12.0,0.0,0.0,,,99.20222222222222,,,,0,0,0
FPP02,2024-10-28,9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,16.0,0.0,0.0,,,98.79138888888887,,,,0,0,0
FPP02,2024-11-04,9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,9.0,0.0,0.0,,,77.41888888888889,,,,0,0,0
FPP02,2024-11-11,9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,1.0,0.0,0.0,,,170.0,,,,0,0,0
FPP02,2024-11-18,9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,7.0,0.0,0.0,,,94.50166666666668,,,,0,0,0
FPP02,2024-11-25,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FPP02,2024-12-02,9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,8.0,0.0,0.0,,,75.0,,,,0,0,0
FPP02,2024-12-09,9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,6.0,0.0,0.0,,,52.17361111111112,,,,0,0,0
FPP02,2024-12-16,9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,5.0,0.0,0.0,,,71.86972222222222,,,,0,0,0
FPP02,2024-12-23,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FPP02,2024-12-30,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FPP02,2025-01-06,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FPP02,2025-01-13,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FPP02,2025-01-20,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FPP02,2025-01-27,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FPP02,2025-02-03,9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,5.0,0.0,0.0,,,50.38972222222223,,,,0,0,0
FPP02,2025-02-10,9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,6.0,0.0,0.0,,,67.06305555555555,,,,0,0,0
FPP02,2025-02-17,9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,6.0,0.0,0.0,,,94.72305555555556,,,,0,0,0
FPP02,2025-02-24,9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,5.0,0.0,0.0,,,71.01944444444445,,,,0,0,0
FPP02,2025-03-03,9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,9.0,0.0,0.0,,,95.87916666666666,,,,0,0,0
FPP02,2025-03-10,9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,7.0,0.0,0.0,,,92.84333333333332,,,,0,0,0
FPP02,2025-03-17,9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,7.0,0.0,0.0,,,98.29444444444444,,,,0,0,0
FPP02,2025-03-24,9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,4.0,0.0,0.0,,,48.708333333333336,,,,0,0,0
FZP01,2024-09-02,ed9e17d0-749c-41e4-8715-2d949a7741f6,24.0,0.0,0.0,,,48.653055555555554,,,,0,0,0
FZP01,2024-09-09,ed9e17d0-749c-41e4-8715-2d949a7741f6,1.0,0.0,0.0,,,170.0,,,,0,0,0
FZP01,2024-09-16,ed9e17d0-749c-41e4-8715-2d949a7741f6,8.0,0.0,0.0,,,76.79805555555555,,,,0,0,0
FZP01,2024-09-23,ed9e17d0-749c-41e4-8715-2d949a7741f6,12.0,0.0,0.0,,,101.18333333333334,,,,0,0,0
FZP01,2024-09-30,ed9e17d0-749c-41e4-8715-2d949a7741f6,12.0,0.0,0.0,,,76.00027777777778,,,,0,0,0
FZP01,2024-10-07,ed9e17d0-749c-41e4-8715-2d949a7741f6,24.0,0.0,0.0,,,96.33027777777778,,,,0,0,0
FZP01,2024-10-14,ed9e17d0-749c-41e4-8715-2d949a7741f6,22.0,0.0,0.0,,,99.14166666666668,,,,0,0,0
FZP01,2024-10-21,ed9e17d0-749c-41e4-8715-2d949a7741f6,27.0,0.0,0.0,,,96.69055555555556,,,,0,0,0
FZP01,2024-10-28,ed9e17d0-749c-41e4-8715-2d949a7741f6,36.0,0.0,0.0,,,99.64888888888888,,,,0,0,0
FZP01,2024-11-04,ed9e17d0-749c-41e4-8715-2d949a7741f6,30.0,0.0,0.0,,,76.41416666666667,,,,0,0,0
FZP01,2024-11-11,ed9e17d0-749c-41e4-8715-2d949a7741f6,5.0,0.0,0.0,,,3.471111111111111,,,,0,0,0
FZP01,2024-11-18,ed9e17d0-749c-41e4-8715-2d949a7741f6,9.0,0.0,0.0,,,95.97166666666666,,,,0,0,0
FZP02,2023-07-10,ff8d05b6-31be-404a-a473-3f5862765497,26.0,0.0,0.0,,,8.66,,,,0,0,0
FZP02,2023-07-17,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-07-24,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-07-31,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-08-07,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-08-14,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-08-21,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-08-28,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-09-04,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-09-11,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-09-18,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-09-25,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-10-02,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-10-09,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-10-16,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-10-23,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-10-30,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-11-06,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-11-13,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-11-20,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-11-27,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-12-04,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-12-11,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-12-18,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2023-12-25,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2024-01-01,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2024-01-08,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2024-01-15,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2024-01-22,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2024-01-29,,0.0,0.0,0.0,,,170.0,,,,0,0,0
FZP02,2024-02-05,ff8d05b6-31be-404a-a473-3f5862765497,73.0,0.0,0.0,,,56.34444444444444,,,,0,0,0
FZP02,2024-02-12,ff8d05b6-31be-404a-a473-3f5862765497,111.0,0.0,0.0,,,104.37305555555557,,,,0,0,0
FZP02,2024-02-19,ff8d05b6-31be-404a-a473-3f5862765497,111.0,0.0,0.0,,,104.37305555555557,,,,0,0,0
FZP02,2024-02-26,ff8d05b6-31be-404a-a473-3f5862765497,149.0,0.0,0.0,,,104.37305555555557,,,,0,0,0
FZP02,2024-03-04,ff8d05b6-31be-404a-a473-3f5862765497,149.0,0.0,0.0,,,128.37305555555557,,,,0,0,0
FZP02,2024-03-11,ff8d05b6-31be-404a-a473-3f5862765497,149.0,0.0,0.0,,,104.37305555555557,,,,0,0,0
FZP02,2024-03-18,ff8d05b6-31be-404a-a473-3f5862765497,297.0,0.0,0.0,,,149.31833333333333,,,,0,0,0
FZP02,2024-03-25,ff8d05b6-31be-404a-a473-3f5862765497,210.0,0.0,0.0,,,152.6747222222222,,,,0,0,0
FZP02,2024-04-01,ff8d05b6-31be-404a-a473-3f5862765497,243.0,0.0,0.0,,,152.71833333333333,,,,0,0,0
FZP02,2024-04-08,ff8d05b6-31be-404a-a473-3f5862765497,358.0,0.0,0.0,,,152.47444444444446,,,,0,0,0
FZP02,2024-04-15,ff8d05b6-31be-404a-a473-3f5862765497,316.0,0.0,0.0,,,152.74027777777778,,,,0,0,0
FZP02,2024-04-22,ff8d05b6-31be-404a-a473-3f5862765497,302.0,0.0,0.0,,,152.71833333333333,,,,0,0,0
FZP02,2024-04-29,ff8d05b6-31be-404a-a473-3f5862765497,165.0,0.0,0.0,,,152.29555555555555,,,,0,0,0
FZP02,2024-05-06,ff8d05b6-31be-404a-a473-3f5862765497,320.0,0.0,0.0,,,152.48111111111112,,,,0,0,0
FZP02,2024-05-13,ff8d05b6-31be-404a-a473-3f5862765497,375.0,0.0,0.0,,,152.4163888888889,,,,0,0,0
FZP02,2024-05-20,ff8d05b6-31be-404a-a473-3f5862765497,192.0,0.0,0.0,,,152.98388888888888,,,,0,0,0
FZP02,2024-05-27,ff8d05b6-31be-404a-a473-3f5862765497,243.0,0.0,0.0,,,152.4463888888889,,,,0,0,0
FZP02,2024-06-03,ff8d05b6-31be-404a-a473-3f5862765497,196.0,0.0,0.0,,,152.50305555555556,,,,0,0,0
FZP02,2024-06-10,ff8d05b6-31be-404a-a473-3f5862765497,305.0,0.0,0.0,,,152.6747222222222,,,,0,0,0
FZP02,2024-06-17,ff8d05b6-31be-404a-a473-3f5862765497,285.0,0.0,0.0,,,150.7722222222222,,,,0,0,0
FZP02,2024-06-24,ff8d05b6-31be-404a-a473-3f5862765497,225.0,0.0,0.0,,,152.34444444444443,,,,0,0,0
FZP02,2024-07-01,ff8d05b6-31be-404a-a473-3f5862765497,217.0,0.0,0.0,,,152.98388888888888,,,,0,0,0
FZP02,2024-07-08,ff8d05b6-31be-404a-a473-3f5862765497,307.0,0.0,0.0,,,152.71194444444444,,,,0,0,0
FZP02,2024-07-15,ff8d05b6-31be-404a-a473-3f5862765497,213.0,0.0,0.0,,,128.71833333333333,,,,0,0,0
FZP02,2024-07-22,ff8d05b6-31be-404a-a473-3f5862765497,62.0,0.0,0.0,,,49.31777777777778,,,,0,0,0
FZP02,2024-07-29,ff8d05b6-31be-404a-a473-3f5862765497,126.0,0.0,0.0,,,104.67472222222224,,,,0,0,0
FZP02,2024-08-05,ff8d05b6-31be-404a-a473-3f5862765497,77.0,0.0,0.0,,,50.91833333333334,,,,0,0,0
FZP02,2024-08-12,ff8d05b6-31be-404a-a473-3f5862765497,150.0,0.0,0.0,,,73.31777777777778,,,,0,0,0
FZP02,2024-08-19,ff8d05b6-31be-404a-a473-3f5862765497,278.0,0.0,0.0,,,152.74666666666667,,,,0,0,0
FZP02,2024-08-26,ff8d05b6-31be-404a-a473-3f5862765497,246.0,0.0,0.0,,,152.66916666666663,,,,0,0,0
FZP02,2024-09-02,ff8d05b6-31be-404a-a473-3f5862765497,258.0,0.0,0.0,,,152.2511111111111,,,,0,0,0
FZP02,2024-09-09,ff8d05b6-31be-404a-a473-3f5862765497,284.0,0.0,0.0,,,152.61027777777778,,,,0,0,0
FZP02,2024-09-16,ff8d05b6-31be-404a-a473-3f5862765497,285.0,0.0,0.0,,,150.5063888888889,,,,0,0,0
FZP02,2024-09-23,ff8d05b6-31be-404a-a473-3f5862765497,281.0,0.0,0.0,,,150.5063888888889,,,,0,0,0
FZP02,2024-09-30,ff8d05b6-31be-404a-a473-3f5862765497,185.0,0.0,0.0,,,152.4088888888889,,,,0,0,0
FZP02,2024-10-07,ff8d05b6-31be-404a-a473-3f5862765497,347.0,0.0,0.0,,,152.66916666666663,,,,0,0,0
FZP02,2024-10-14,ff8d05b6-31be-404a-a473-3f5862765497,268.0,0.0,0.0,,,145.0713888888889,,,,0,0,0
FZP02,2024-10-21,ff8d05b6-31be-404a-a473-3f5862765497,281.0,0.0,0.0,,,151.87472222222223,,,,0,0,0
FZP02,2024-10-28,ff8d05b6-31be-404a-a473-3f5862765497,193.0,0.0,0.0,,,152.2511111111111,,,,0,0,0
FZP02,2024-11-04,ff8d05b6-31be-404a-a473-3f5862765497,270.0,0.0,0.0,,,148.6963888888889,,,,0,0,0
FZP02,2024-11-11,ff8d05b6-31be-404a-a473-3f5862765497,308.0,0.0,0.0,,,152.48111111111112,,,,0,0,0
FZP02,2024-11-18,ff8d05b6-31be-404a-a473-3f5862765497,281.0,0.0,0.0,,,152.50305555555556,,,,0,0,0
FZP02,2024-11-25,ff8d05b6-31be-404a-a473-3f5862765497,229.0,0.0,0.0,,,152.50305555555556,,,,0,0,0
FZP02,2024-12-02,ff8d05b6-31be-404a-a473-3f5862765497,287.0,0.0,0.0,,,152.33833333333334,,,,0,0,0
FZP02,2024-12-09,ff8d05b6-31be-404a-a473-3f5862765497,293.0,0.0,0.0,,,152.4163888888889,,,,0,0,0
FZP02,2024-12-16,ff8d05b6-31be-404a-a473-3f5862765497,247.0,0.0,0.0,,,149.05277777777778,,,,0,0,0
FZP02,2024-12-23,ff8d05b6-31be-404a-a473-3f5862765497,266.0,0.0,0.0,,,152.39444444444445,,,,0,0,0
FZP02,2024-12-30,ff8d05b6-31be-404a-a473-3f5862765497,209.0,0.0,0.0,,,152.4163888888889,,,,0,0,0
FZP02,2025-01-06,ff8d05b6-31be-404a-a473-3f5862765497,305.0,0.0,0.0,,,152.6747222222222,,,,0,0,0
FZP02,2025-01-13,ff8d05b6-31be-404a-a473-3f5862765497,288.0,0.0,0.0,,,152.74027777777778,,,,0,0,0
FZP02,2025-01-20,ff8d05b6-31be-404a-a473-3f5862765497,281.0,0.0,0.0,,,152.74027777777778,,,,0,0,0
FZP02,2025-01-27,ff8d05b6-31be-404a-a473-3f5862765497,209.0,0.0,0.0,,,152.98388888888888,,,,0,0,0
FZP02,2025-02-03,ff8d05b6-31be-404a-a473-3f5862765497,307.0,0.0,0.0,,,152.71194444444444,,,,0,0,0
FZP02,2025-02-10,ff8d05b6-31be-404a-a473-3f5862765497,289.0,0.0,0.0,,,152.71833333333333,,,,0,0,0
FZP02,2025-02-17,ff8d05b6-31be-404a-a473-3f5862765497,281.0,0.0,0.0,,,152.48111111111112,,,,0,0,0
FZP02,2025-02-24,ff8d05b6-31be-404a-a473-3f5862765497,184.0,0.0,0.0,,,152.4375,,,,0,0,0
FZP02,2025-03-03,ff8d05b6-31be-404a-a473-3f5862765497,299.0,0.0,0.0,,,152.66916666666663,,,,0,0,0
FZP02,2025-03-10,ff8d05b6-31be-404a-a473-3f5862765497,282.0,0.0,0.0,,,152.61027777777778,,,,0,0,0
FZP02,2025-03-17,ff8d05b6-31be-404a-a473-3f5862765497,278.0,0.0,0.0,,,152.74666666666667,,,,0,0,0
FZP02,2025-03-24,ff8d05b6-31be-404a-a473-3f5862765497,197.0,0.0,0.0,,,102.4575,,,,0,0,0
MPP01,2024-01-01,51ffd6e3-27f9-462e-af2f-6baddaa288ec,16.0,0.0,0.0,,,151.49416666666667,,,,0,0,0
MPP01,2024-01-08,51ffd6e3-27f9-462e-af2f-6baddaa288ec,18.0,0.0,0.0,,,158.09333333333333,,,,0,0,0
MPP01,2024-01-15,51ffd6e3-27f9-462e-af2f-6baddaa288ec,7.0,0.0,0.0,,,152.49055555555557,,,,0,0,0
MPP01,2024-01-22,51ffd6e3-27f9-462e-af2f-6baddaa288ec,13.0,0.0,0.0,,,149.97055555555556,,,,0,0,0
MPP01,2024-01-29,51ffd6e3-27f9-462e-af2f-6baddaa288ec,9.0,0.0,0.0,,,140.8936111111111,,,,0,0,0
MPP01,2024-02-05,51ffd6e3-27f9-462e-af2f-6baddaa288ec,11.0,0.0,0.0,,,135.11027777777778,,,,0,0,0
MPP01,2024-02-12,51ffd6e3-27f9-462e-af2f-6baddaa288ec,19.0,0.0,0.0,,,159.5013888888889,,,,0,0,0
MPP01,2024-02-19,51ffd6e3-27f9-462e-af2f-6baddaa288ec,10.0,0.0,0.0,,,155.58138888888888,,,,0,0,0
MPP01,2024-02-26,51ffd6e3-27f9-462e-af2f-6baddaa288ec,8.0,0.0,0.0,,,71.94083333333333,,,,0,0,0
MPP01,2024-03-04,51ffd6e3-27f9-462e-af2f-6baddaa288ec,13.0,0.0,0.0,,,163.35055555555556,,,,0,0,0
MPP01,2024-03-11,51ffd6e3-27f9-462e-af2f-6baddaa288ec,9.0,0.0,0.0,,,147.75916666666666,,,,0,0,0
MPP01,2024-03-18,51ffd6e3-27f9-462e-af2f-6baddaa288ec,8.0,0.0,0.0,,,41.998333333333335,,,,0,0,0
MPP01,2024-03-25,51ffd6e3-27f9-462e-af2f-6baddaa288ec,28.0,0.0,0.0,,,105.50888888888888,,,,0,0,0
MPP01,2024-04-01,51ffd6e3-27f9-462e-af2f-6baddaa288ec,23.0,0.0,0.0,,,156.32555555555555,,,,0,0,0
MPP01,2024-04-08,51ffd6e3-27f9-462e-af2f-6baddaa288ec,29.0,0.0,0.0,,,161.19361111111112,,,,0,0,0
MPP01,2024-04-15,51ffd6e3-27f9-462e-af2f-6baddaa288ec,34.0,0.0,0.0,,,145.50333333333333,,,,0,0,0
MPP01,2024-04-22,51ffd6e3-27f9-462e-af2f-6baddaa288ec,17.0,0.0,0.0,,,154.03444444444443,,,,0,0,0
MPP01,2024-04-29,51ffd6e3-27f9-462e-af2f-6baddaa288ec,11.0,0.0,0.0,,,145.48222222222222,,,,0,0,0
MPP01,2024-05-06,51ffd6e3-27f9-462e-af2f-6baddaa288ec,19.0,0.0,0.0,,,156.2186111111111,,,,0,0,0
MPP01,2024-05-13,51ffd6e3-27f9-462e-af2f-6baddaa288ec,18.0,0.0,0.0,,,158.09333333333333,,,,0,0,0
MPP01,2024-05-20,51ffd6e3-27f9-462e-af2f-6baddaa288ec,15.0,1.0,1.0,,,160.90222222222224,1.0,,1.0,0,0,0
MPP01,2024-05-27,51ffd6e3-27f9-462e-af2f-6baddaa288ec,7.0,0.0,0.0,,,124.95861111111113,,,,0,0,0
MPP01,2024-06-03,51ffd6e3-27f9-462e-af2f-6baddaa288ec,14.0,0.0,0.0,,,141.87722222222223,,,,0,0,0
MPP01,2024-06-10,51ffd6e3-27f9-462e-af2f-6baddaa288ec,13.0,0.0,0.0,,,141.35805555555555,,,,0,0,0
MPP01,2024-06-17,51ffd6e3-27f9-462e-af2f-6baddaa288ec,16.0,0.0,0.0,,,149.35416666666666,,,,0,0,0
MPP01,2024-06-24,51ffd6e3-27f9-462e-af2f-6baddaa288ec,13.0,0.0,0.0,,,103.0886111111111,,,,0,0,0
MPP01,2024-07-01,51ffd6e3-27f9-462e-af2f-6baddaa288ec,17.0,0.0,0.0,,,145.80194444444444,,,,0,0,0
MPP01,2024-07-08,51ffd6e3-27f9-462e-af2f-6baddaa288ec,12.0,0.0,0.0,,,152.30138888888888,,,,0,0,0
MPP01,2024-07-15,51ffd6e3-27f9-462e-af2f-6baddaa288ec,11.0,1.0,1.0,,,150.665,1.0,,1.0,0,0,0
MPP01,2024-07-22,51ffd6e3-27f9-462e-af2f-6baddaa288ec,16.0,1.0,1.0,,,167.0127777777778,1.0,,1.0,0,0,0
MPP01,2024-07-29,51ffd6e3-27f9-462e-af2f-6baddaa288ec,18.0,0.0,0.0,,,164.6377777777778,,,,0,0,0
MPP01,2024-08-05,51ffd6e3-27f9-462e-af2f-6baddaa288ec,11.0,0.0,0.0,,,109.88194444444444,,,,0,0,0
MPP01,2024-08-12,51ffd6e3-27f9-462e-af2f-6baddaa288ec,6.0,0.0,0.0,,,78.1836111111111,,,,0,0,0
MPP01,2024-08-19,51ffd6e3-27f9-462e-af2f-6baddaa288ec,14.0,0.0,0.0,,,150.79694444444445,,,,0,0,0
MPP01,2024-08-26,51ffd6e3-27f9-462e-af2f-6baddaa288ec,18.0,0.0,0.0,,,144.21333333333334,,,,0,0,0
MPP01,2024-09-02,51ffd6e3-27f9-462e-af2f-6baddaa288ec,18.0,0.0,0.0,,,134.6675,,,,0,0,0
MPP01,2024-09-09,51ffd6e3-27f9-462e-af2f-6baddaa288ec,12.0,0.0,0.0,,,143.97,,,,0,0,0
MPP01,2024-09-16,51ffd6e3-27f9-462e-af2f-6baddaa288ec,10.0,1.0,1.0,,,132.05666666666667,1.0,,1.0,0,0,0
MPP01,2024-09-23,51ffd6e3-27f9-462e-af2f-6baddaa288ec,16.0,2.0,2.0,,,146.7902777777778,2.0,,2.0,0,0,0
MPP01,2024-09-30,51ffd6e3-27f9-462e-af2f-6baddaa288ec,18.0,1.0,1.0,,,150.03972222222222,1.0,,1.0,0,0,0
MPP01,2024-10-07,51ffd6e3-27f9-462e-af2f-6baddaa288ec,17.0,3.0,3.0,,,156.02305555555554,3.0,,3.0,0,0,0
MPP01,2024-10-14,51ffd6e3-27f9-462e-af2f-6baddaa288ec,11.0,0.0,0.0,,,145.2686111111111,,,,0,0,0
MPP01,2024-10-21,51ffd6e3-27f9-462e-af2f-6baddaa288ec,12.0,2.0,2.0,,,144.69027777777777,2.0,,2.0,0,0,0
MPP01,2024-10-28,51ffd6e3-27f9-462e-af2f-6baddaa288ec,19.0,1.0,1.0,,,159.50722222222225,1.0,,1.0,0,0,0
MPP01,2024-11-04,51ffd6e3-27f9-462e-af2f-6baddaa288ec,19.0,3.0,3.0,,,146.34722222222223,3.0,,3.0,0,0,0
MPP01,2024-11-11,51ffd6e3-27f9-462e-af2f-6baddaa288ec,12.0,1.0,1.0,,,152.30138888888888,1.0,,1.0,0,0,0
MPP01,2024-11-18,51ffd6e3-27f9-462e-af2f-6baddaa288ec,10.0,1.0,1.0,,,150.665,1.0,,1.0,0,0,0
MPP01,2024-11-25,51ffd6e3-27f9-462e-af2f-6baddaa288ec,15.0,2.0,2.0,,,122.73583333333332,2.0,,2.0,0,0,0
MPP01,2024-12-02,51ffd6e3-27f9-462e-af2f-6baddaa288ec,17.0,1.0,1.0,,,144.0,1.0,,1.0,0,0,0
MPP01,2024-12-09,51ffd6e3-27f9-462e-af2f-6baddaa288ec,18.0,3.0,3.0,,,141.98194444444445,3.0,,3.0,0,0,0
MPP01,2024-12-16,51ffd6e3-27f9-462e-af2f-6baddaa288ec,10.0,0.0,0.0,,,115.87694444444443,,,,0,0,0
MPP01,2024-12-23,51ffd6e3-27f9-462e-af2f-6baddaa288ec,12.0,1.0,1.0,,,152.2888888888889,1.0,,1.0,0,0,0
MPP01,2024-12-30,51ffd6e3-27f9-462e-af2f-6baddaa288ec,18.0,2.0,2.0,,,151.45111111111112,2.0,,2.0,0,0,0
MPP01,2025-01-06,51ffd6e3-27f9-462e-af2f-6baddaa288ec,20.0,2.0,2.0,,,164.13805555555555,2.0,,2.0,0,0,0
MPP01,2025-01-13,51ffd6e3-27f9-462e-af2f-6baddaa288ec,12.0,2.0,2.0,,,152.9936111111111,2.0,,2.0,0,0,0
MPP01,2025-01-20,51ffd6e3-27f9-462e-af2f-6baddaa288ec,10.0,1.0,1.0,,,145.69833333333332,1.0,,1.0,0,0,0
MPP01,2025-01-27,51ffd6e3-27f9-462e-af2f-6baddaa288ec,14.0,2.0,2.0,,,143.1891666666667,2.0,,2.0,0,0,0
MPP01,2025-02-03,51ffd6e3-27f9-462e-af2f-6baddaa288ec,19.0,1.0,1.0,,,145.15305555555557,1.0,,1.0,0,0,0
MPP01,2025-02-10,51ffd6e3-27f9-462e-af2f-6baddaa288ec,17.0,2.0,2.0,,,143.64805555555554,2.0,,2.0,0,0,0
MPP01,2025-02-17,51ffd6e3-27f9-462e-af2f-6baddaa288ec,12.0,1.0,1.0,,,137.80555555555554,1.0,,1.0,0,0,0
